DataOwner,DataStatus,LongStationName,ShortStationName,StationNumber,SampleCode,CollectionDate,Analyte,CASReg_Number,LabDup,Result,RptLimit,Units,Method,Depth,Matrix,SampleType,ParentSample,Description,Notes,ResultRejected
6301,"3500 - Public, Reviewed and Validated",Holland Cut near Bethel Island,Holland Cut Nr BI,B9D80101349,CF0124B0003,01/04/2024 11:15,Dissolved Chloride,16887-00-6,,255,12.5,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Holland Cut near Bethel Island,Holland Cut Nr BI,B9D80101349,CF0124B0003,01/04/2024 11:15,Total Suspended Solids,0,,3.2,2.5,mg/L,Std Method 2540 D [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Holland Cut near Bethel Island,Holland Cut Nr BI,B9D80101349,CF0124B0003,01/04/2024 11:15,Field Chlorophyll Volume,0,, 500,,mL,Chlorophyll Volume Filtered [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,
6301,"3500 - Public, Reviewed and Validated",Holland Cut near Bethel Island,Holland Cut Nr BI,B9D80101349,CF0124B0003,01/04/2024 11:15,Field Specific Conductance,0,, 1063,,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,
6301,"3500 - Public, Reviewed and Validated",Holland Cut near Bethel Island,Holland Cut Nr BI,B9D80101349,CF0124B0003,01/04/2024 11:15,Field Dissolved Oxygen,0,, 9.83,,mg/L,ASTM Method D888-09-C (Field) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,
6301,"3500 - Public, Reviewed and Validated",Holland Cut near Bethel Island,Holland Cut Nr BI,B9D80101349,CF0124B0003,01/04/2024 11:15,Field pH,0,, 7.45,,pH Units,SM 4500-H B-2000 (Field) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,
6301,"3500 - Public, Reviewed and Validated",Holland Cut near Bethel Island,Holland Cut Nr BI,B9D80101349,CF0124B0003,01/04/2024 11:15,Field Water Temperature,0,, 10.815,,°C,EPA 170.1 (Field) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,
6301,"3500 - Public, Reviewed and Validated",Holland Cut near Bethel Island,Holland Cut Nr BI,B9D80101349,CF0124B0003,01/04/2024 11:15,Field Turbidity,0,, 1.92,,F.N.U.,"Turbidity, Sonde [D-2]*",1 Meters,"Water, Natural",Normal Sample,0,,,
6301,"3500 - Public, Reviewed and Validated",Old River at Quimby Island,OR at Quimby Island,B9D80161339,CF0124B0002,01/04/2024 11:44,Dissolved Bromide,24959-67-9,,0.529,0.1,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Old River at Quimby Island,OR at Quimby Island,B9D80161339,CF0124B0002,01/04/2024 11:44,Dissolved Bromide,24959-67-9,Y,0.529,0.1,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Old River at Quimby Island,OR at Quimby Island,B9D80161339,CF0124B0002,01/04/2024 11:44,Dissolved Chloride,16887-00-6,,172,10,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Old River at Quimby Island,OR at Quimby Island,B9D80161339,CF0124B0002,01/04/2024 11:44,Dissolved Chloride,16887-00-6,Y,171,10,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Old River at Quimby Island,OR at Quimby Island,B9D80161339,CF0124B0002,01/04/2024 11:44,Total Suspended Solids,0,,2.7,2.5,mg/L,Std Method 2540 D [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Old River at Quimby Island,OR at Quimby Island,B9D80161339,CF0124B0002,01/04/2024 11:44,Field Specific Conductance,0,, 764,,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,
6301,"3500 - Public, Reviewed and Validated",Old River at Quimby Island,OR at Quimby Island,B9D80161339,CF0124B0002,01/04/2024 11:44,Field Dissolved Oxygen,0,, 9.7,,mg/L,ASTM Method D888-09-C (Field) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,
6301,"3500 - Public, Reviewed and Validated",Old River at Quimby Island,OR at Quimby Island,B9D80161339,CF0124B0002,01/04/2024 11:44,Field pH,0,, 7.45,,pH Units,SM 4500-H B-2000 (Field) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,
6301,"3500 - Public, Reviewed and Validated",Old River at Quimby Island,OR at Quimby Island,B9D80161339,CF0124B0002,01/04/2024 11:44,Field Water Temperature,0,, 11.026,,°C,EPA 170.1 (Field) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,
6301,"3500 - Public, Reviewed and Validated",Old River at Quimby Island,OR at Quimby Island,B9D80161339,CF0124B0002,01/04/2024 11:44,Field Turbidity,0,, 2.09,,F.N.U.,"Turbidity, Sonde [D-2]*",1 Meters,"Water, Natural",Normal Sample,0,,,
6301,"3500 - Public, Reviewed and Validated",Middle River near Holt,Middle River Nr Holt,B9D80021306,CF0124B0005,01/04/2024 12:16,Dissolved Bromide,24959-67-9,,0.292,0.1,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Duplicate Sample,CF0124B0001,,,N
6301,"3500 - Public, Reviewed and Validated",Middle River near Holt,Middle River Nr Holt,B9D80021306,CF0124B0001,01/04/2024 12:16,Dissolved Bromide,24959-67-9,,0.292,0.1,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Middle River near Holt,Middle River Nr Holt,B9D80021306,CF0124B0001,01/04/2024 12:16,Dissolved Chloride,16887-00-6,,89.2,7.5,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Middle River near Holt,Middle River Nr Holt,B9D80021306,CF0124B0005,01/04/2024 12:16,Dissolved Chloride,16887-00-6,,85.8,12.5,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Duplicate Sample,CF0124B0001,,,N
6301,"3500 - Public, Reviewed and Validated",Middle River near Holt,Middle River Nr Holt,B9D80021306,CF0124B0001,01/04/2024 12:16,Total Suspended Solids,0,,<2.5,2.5,mg/L,Std Method 2540 D [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Middle River near Holt,Middle River Nr Holt,B9D80021306,CF0124B0005,01/04/2024 12:16,Total Suspended Solids,0,,2.5,2.5,mg/L,Std Method 2540 D [1]*,1 Meters,"Water, Natural",Duplicate Sample,CF0124B0001,,,N
6301,"3500 - Public, Reviewed and Validated",Middle River near Holt,Middle River Nr Holt,B9D80021306,CF0124B0001,01/04/2024 12:16,Field Chlorophyll Volume,0,, 500,,mL,Chlorophyll Volume Filtered [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,
6301,"3500 - Public, Reviewed and Validated",Middle River near Holt,Middle River Nr Holt,B9D80021306,CF0124B0001,01/04/2024 12:16,Field Specific Conductance,0,, 495.7,,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,
6301,"3500 - Public, Reviewed and Validated",Middle River near Holt,Middle River Nr Holt,B9D80021306,CF0124B0001,01/04/2024 12:16,Field Dissolved Oxygen,0,, 9.53,,mg/L,ASTM Method D888-09-C (Field) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,
6301,"3500 - Public, Reviewed and Validated",Middle River near Holt,Middle River Nr Holt,B9D80021306,CF0124B0001,01/04/2024 12:16,Field pH,0,, 7.4,,pH Units,SM 4500-H B-2000 (Field) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,
6301,"3500 - Public, Reviewed and Validated",Middle River near Holt,Middle River Nr Holt,B9D80021306,CF0124B0001,01/04/2024 12:16,Field Water Temperature,0,, 11.389,,°C,EPA 170.1 (Field) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,
6301,"3500 - Public, Reviewed and Validated",Middle River near Holt,Middle River Nr Holt,B9D80021306,CF0124B0001,01/04/2024 12:16,Field Turbidity,0,, 2.02,,F.N.U.,"Turbidity, Sonde [D-2]*",1 Meters,"Water, Natural",Normal Sample,0,,,
6301,"3500 - Public, Reviewed and Validated",Blank; Field,Blank; Field,Blank; Field,CF0124B0008,01/04/2024 12:30,Dissolved Bromide,24959-67-9,,<0.1,0.1,mg/L,EPA 300.0 [1]*,0 Meters,"Water, Purified",Blank; Field,0,,,N
6301,"3500 - Public, Reviewed and Validated",Blank; Field,Blank; Field,Blank; Field,CF0124B0008,01/04/2024 12:30,Dissolved Chloride,16887-00-6,,<1,1,mg/L,EPA 300.0 [1]*,0 Meters,"Water, Purified",Blank; Field,0,,,N
6301,"3500 - Public, Reviewed and Validated","Turner Cut near Holt, CA",Turner Cut,B9D75961273,CF0124B0004,01/04/2024 12:59,Total Suspended Solids,0,,<2.5,2.5,mg/L,Std Method 2540 D [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated","Turner Cut near Holt, CA",Turner Cut,B9D75961273,CF0124B0004,01/04/2024 12:59,Field Chlorophyll Volume,0,, 500,,mL,Chlorophyll Volume Filtered [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,
6301,"3500 - Public, Reviewed and Validated","Turner Cut near Holt, CA",Turner Cut,B9D75961273,CF0124B0004,01/04/2024 12:59,Field Specific Conductance,0,, 507,,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,
6301,"3500 - Public, Reviewed and Validated","Turner Cut near Holt, CA",Turner Cut,B9D75961273,CF0124B0004,01/04/2024 12:59,Field Dissolved Oxygen,0,, 9.21,,mg/L,ASTM Method D888-09-C (Field) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,
6301,"3500 - Public, Reviewed and Validated","Turner Cut near Holt, CA",Turner Cut,B9D75961273,CF0124B0004,01/04/2024 12:59,Field pH,0,, 7.45,,pH Units,SM 4500-H B-2000 (Field) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,
6301,"3500 - Public, Reviewed and Validated","Turner Cut near Holt, CA",Turner Cut,B9D75961273,CF0124B0004,01/04/2024 12:59,Field Water Temperature,0,, 11.444,,°C,EPA 170.1 (Field) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,
6301,"3500 - Public, Reviewed and Validated","Turner Cut near Holt, CA",Turner Cut,B9D75961273,CF0124B0004,01/04/2024 12:59,Field Turbidity,0,, 1.09,,F.N.U.,"Turbidity, Sonde [D-2]*",1 Meters,"Water, Natural",Normal Sample,0,,,
6301,"3500 - Public, Reviewed and Validated",Holland Cut at Holland Marina,HC@HollandMarina,B9D75841349,CF0124B0020,01/11/2024 11:25,Dissolved Bromide,24959-67-9,,0.526,0.1,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Holland Cut at Holland Marina,HC@HollandMarina,B9D75841349,CF0124B0020,01/11/2024 11:25,Dissolved Chloride,16887-00-6,,165,10,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Holland Cut at Holland Marina,HC@HollandMarina,B9D75841349,CF0124B0020,01/11/2024 11:25,Field Specific Conductance,0,, 763,,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,
6301,"3500 - Public, Reviewed and Validated",Holland Cut at Holland Marina,HC@HollandMarina,B9D75841349,CF0124B0020,01/11/2024 11:25,Field Dissolved Oxygen,0,, 10.31,,mg/L,ASTM Method D888-09-C (Field) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,
6301,"3500 - Public, Reviewed and Validated",Holland Cut at Holland Marina,HC@HollandMarina,B9D75841349,CF0124B0020,01/11/2024 11:25,Field pH,0,, 7.53,,pH Units,SM 4500-H B-2000 (Field) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,
6301,"3500 - Public, Reviewed and Validated",Holland Cut at Holland Marina,HC@HollandMarina,B9D75841349,CF0124B0020,01/11/2024 11:25,Field Water Temperature,0,, 9.231,,°C,EPA 170.1 (Field) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,
6301,"3500 - Public, Reviewed and Validated",Holland Cut at Holland Marina,HC@HollandMarina,B9D75841349,CF0124B0020,01/11/2024 11:25,Field Turbidity,0,, 2.05,,F.N.U.,"Turbidity, Sonde [D-2]*",1 Meters,"Water, Natural",Normal Sample,0,,,
6301,"3500 - Public, Reviewed and Validated",Rock Slough at Delta Road Bridge,RS@DRB,B9D75861372,CF0124B0018,01/11/2024 12:05,Dissolved Bromide,24959-67-9,,0.588,0.1,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Rock Slough at Delta Road Bridge,RS@DRB,B9D75861372,CF0124B0018,01/11/2024 12:05,Dissolved Chloride,16887-00-6,,189,10,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
6301,"3500 - Public, Reviewed and Validated",Rock Slough at Delta Road Bridge,RS@DRB,B9D75861372,CF0124B0018,01/11/2024 12:05,Field Specific Conductance,0,, 831,,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,
6301,"3500 - Public, Reviewed and Validated",Rock Slough at Delta Road Bridge,RS@DRB,B9D75861372,CF0124B0018,01/11/2024 12:05,Field Dissolved Oxygen,0,, 11,,mg/L,ASTM Method D888-09-C (Field) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,
6301,"3500 - Public, Reviewed and Validated",Rock Slough at Delta Road Bridge,RS@DRB,B9D75861372,CF0124B0018,01/11/2024 12:05,Field pH,0,, 7.75,,pH Units,SM 4500-H B-2000 (Field) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,
6301,"3500 - Public, Reviewed and Validated",Rock Slough at Delta Road Bridge,RS@DRB,B9D75861372,CF0124B0018,01/11/2024 12:05,Field Water Temperature,0,, 8.956,,°C,EPA 170.1 (Field) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,
6301,"3500 - Public, Reviewed and Validated",Rock Slough at Delta Road Bridge,RS@DRB,B9D75861372,CF0124B0018,01/11/2024 12:05,Field Turbidity,0,, 0.69,,F.N.U.,"Turbidity, Sonde [D-2]*",1 Meters,"Water, Natural",Normal Sample,0,,,
6301,"3000 - Public, Review Status Unknown",Rock Slough @ Contra Costa WD Fish Screen,RS @CCWD Fish Screen,B9522200,CF0124B0023,01/11/2024 12:45,Dissolved Bromide,24959-67-9,,0.583,0.1,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Duplicate Sample,CF0124B0019,"Sample taken at a depth of 0.5 meters. All Total Kjeldahl Nitrogen data collected on this run 01/11/2024 does not meet duplicate validation standards.Lab duplicate failed lab validation tests.
RPD test failed at RSCC on 01/11/2024 for TKN (Parent: 0.26 mg/L, Dup: 0.339 mg/L, RPD: 26.4%)",,N
6301,"3500 - Public, Reviewed and Validated",Rock Slough @ Contra Costa WD Fish Screen,RS @CCWD Fish Screen,B9522200,CF0124B0019,01/11/2024 12:45,Dissolved Bromide,24959-67-9,,0.581,0.1,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,"Sample taken at a depth of 0.5 meters. All Total Kjeldahl Nitrogen data collected on this run 01/11/2024 does not meet duplicate validation standards.Lab duplicate failed lab validation tests.
RPD test failed at RSCC on 01/11/2024 for TKN (Parent: 0.26 mg/L, Dup: 0.339 mg/L, RPD: 26.4%)",,N
6301,"3000 - Public, Review Status Unknown",Rock Slough @ Contra Costa WD Fish Screen,RS @CCWD Fish Screen,B9522200,CF0124B0023,01/11/2024 12:45,Dissolved Chloride,16887-00-6,,189,10,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Duplicate Sample,CF0124B0019,"Sample taken at a depth of 0.5 meters. All Total Kjeldahl Nitrogen data collected on this run 01/11/2024 does not meet duplicate validation standards.Lab duplicate failed lab validation tests.
RPD test failed at RSCC on 01/11/2024 for TKN (Parent: 0.26 mg/L, Dup: 0.339 mg/L, RPD: 26.4%)",,N
6301,"3500 - Public, Reviewed and Validated",Rock Slough @ Contra Costa WD Fish Screen,RS @CCWD Fish Screen,B9522200,CF0124B0019,01/11/2024 12:45,Dissolved Chloride,16887-00-6,,190,10,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,"Sample taken at a depth of 0.5 meters. All Total Kjeldahl Nitrogen data collected on this run 01/11/2024 does not meet duplicate validation standards.Lab duplicate failed lab validation tests.
RPD test failed at RSCC on 01/11/2024 for TKN (Parent: 0.26 mg/L, Dup: 0.339 mg/L, RPD: 26.4%)",,N
6301,"3500 - Public, Reviewed and Validated",Rock Slough @ Contra Costa WD Fish Screen,RS @CCWD Fish Screen,B9522200,CF0124B0019,01/11/2024 12:45,Specific Conductance,0,Y,827,5,µmhos/cm@25°C,Std Method 2510-B [1]*,1 Meters,"Water, Natural",Normal Sample,0,"Sample taken at a depth of 0.5 meters. All Total Kjeldahl Nitrogen data collected on this run 01/11/2024 does not meet duplicate validation standards.Lab duplicate failed lab validation tests.
RPD test failed at RSCC on 01/11/2024 for TKN (Parent: 0.26 mg/L, Dup: 0.339 mg/L, RPD: 26.4%)",,N
6301,"3000 - Public, Review Status Unknown",Rock Slough @ Contra Costa WD Fish Screen,RS @CCWD Fish Screen,B9522200,CF0124B0023,01/11/2024 12:45,Specific Conductance,0,,828,5,µmhos/cm@25°C,Std Method 2510-B [1]*,1 Meters,"Water, Natural",Duplicate Sample,CF0124B0019,"Sample taken at a depth of 0.5 meters. All Total Kjeldahl Nitrogen data collected on this run 01/11/2024 does not meet duplicate validation standards.Lab duplicate failed lab validation tests.
RPD test failed at RSCC on 01/11/2024 for TKN (Parent: 0.26 mg/L, Dup: 0.339 mg/L, RPD: 26.4%)",,N
6301,"3500 - Public, Reviewed and Validated",Rock Slough @ Contra Costa WD Fish Screen,RS @CCWD Fish Screen,B9522200,CF0124B0019,01/11/2024 12:45,Specific Conductance,0,,827,5,µmhos/cm@25°C,Std Method 2510-B [1]*,1 Meters,"Water, Natural",Normal Sample,0,"Sample taken at a depth of 0.5 meters. All Total Kjeldahl Nitrogen data collected on this run 01/11/2024 does not meet duplicate validation standards.Lab duplicate failed lab validation tests.
RPD test failed at RSCC on 01/11/2024 for TKN (Parent: 0.26 mg/L, Dup: 0.339 mg/L, RPD: 26.4%)",,N
6301,"3500 - Public, Reviewed and Validated",Rock Slough @ Contra Costa WD Fish Screen,RS @CCWD Fish Screen,B9522200,CF0124B0019,01/11/2024 12:45,Total Dissolved Solids,0,,454,2.5,mg/L,Std Method 2540 C [1]*,1 Meters,"Water, Natural",Normal Sample,0,"Sample taken at a depth of 0.5 meters. All Total Kjeldahl Nitrogen data collected on this run 01/11/2024 does not meet duplicate validation standards.Lab duplicate failed lab validation tests.
RPD test failed at RSCC on 01/11/2024 for TKN (Parent: 0.26 mg/L, Dup: 0.339 mg/L, RPD: 26.4%)",,N
6301,"3000 - Public, Review Status Unknown",Rock Slough @ Contra Costa WD Fish Screen,RS @CCWD Fish Screen,B9522200,CF0124B0023,01/11/2024 12:45,Total Dissolved Solids,0,,450,2.5,mg/L,Std Method 2540 C [1]*,1 Meters,"Water, Natural",Duplicate Sample,CF0124B0019,"Sample taken at a depth of 0.5 meters. All Total Kjeldahl Nitrogen data collected on this run 01/11/2024 does not meet duplicate validation standards.Lab duplicate failed lab validation tests.
RPD test failed at RSCC on 01/11/2024 for TKN (Parent: 0.26 mg/L, Dup: 0.339 mg/L, RPD: 26.4%)",,N
6301,"3500 - Public, Reviewed and Validated",Rock Slough @ Contra Costa WD Fish Screen,RS @CCWD Fish Screen,B9522200,CF0124B0019,01/11/2024 12:45,Dissolved Sulfate,14808-79-8,,32.4,10,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,"Sample taken at a depth of 0.5 meters. All Total Kjeldahl Nitrogen data collected on this run 01/11/2024 does not meet duplicate validation standards.Lab duplicate failed lab validation tests.
RPD test failed at RSCC on 01/11/2024 for TKN (Parent: 0.26 mg/L, Dup: 0.339 mg/L, RPD: 26.4%)",,N
6301,"3000 - Public, Review Status Unknown",Rock Slough @ Contra Costa WD Fish Screen,RS @CCWD Fish Screen,B9522200,CF0124B0023,01/11/2024 12:45,Dissolved Sulfate,14808-79-8,,32.3,10,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Duplicate Sample,CF0124B0019,"Sample taken at a depth of 0.5 meters. All Total Kjeldahl Nitrogen data collected on this run 01/11/2024 does not meet duplicate validation standards.Lab duplicate failed lab validation tests.
RPD test failed at RSCC on 01/11/2024 for TKN (Parent: 0.26 mg/L, Dup: 0.339 mg/L, RPD: 26.4%)",,N
6301,"900 - Invalid Data, Internal Only",Rock Slough @ Contra Costa WD Fish Screen,RS @CCWD Fish Screen,B9522200,CF0124B0019,01/11/2024 12:45,Field Specific Conductance,0,, 826,,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 Meters,"Water, Natural",Normal Sample,0,"Sample taken at a depth of 0.5 meters. All Total Kjeldahl Nitrogen data collected on this run 01/11/2024 does not meet duplicate validation standards.Lab duplicate failed lab validation tests.
RPD test failed at RSCC on 01/11/2024 for TKN (Parent: 0.26 mg/L, Dup: 0.339 mg/L, RPD: 26.4%)",,
6301,"3500 - Public, Reviewed and Validated",Rock Slough @ Contra Costa WD Fish Screen,RS @CCWD Fish Screen,B9522200,CF0124B0019,01/11/2024 12:45,Field Specific Conductance,0,, 826,,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 Meters,"Water, Natural",Normal Sample,0,"Sample taken at a depth of 0.5 meters. All Total Kjeldahl Nitrogen data collected on this run 01/11/2024 does not meet duplicate validation standards.Lab duplicate failed lab validation tests.
RPD test failed at RSCC on 01/11/2024 for TKN (Parent: 0.26 mg/L, Dup: 0.339 mg/L, RPD: 26.4%)",,
6301,"900 - Invalid Data, Internal Only",Rock Slough @ Contra Costa WD Fish Screen,RS @CCWD Fish Screen,B9522200,CF0124B0019,01/11/2024 12:45,Field Dissolved Oxygen,0,, 12.09,,mg/L,ASTM Method D888-09-C (Field) [1]*,1 Meters,"Water, Natural",Normal Sample,0,"Sample taken at a depth of 0.5 meters. All Total Kjeldahl Nitrogen data collected on this run 01/11/2024 does not meet duplicate validation standards.Lab duplicate failed lab validation tests.
RPD test failed at RSCC on 01/11/2024 for TKN (Parent: 0.26 mg/L, Dup: 0.339 mg/L, RPD: 26.4%)",,
6301,"3500 - Public, Reviewed and Validated",Rock Slough @ Contra Costa WD Fish Screen,RS @CCWD Fish Screen,B9522200,CF0124B0019,01/11/2024 12:45,Field Dissolved Oxygen,0,, 12.09,,mg/L,ASTM Method D888-09-C (Field) [1]*,1 Meters,"Water, Natural",Normal Sample,0,"Sample taken at a depth of 0.5 meters. All Total Kjeldahl Nitrogen data collected on this run 01/11/2024 does not meet duplicate validation standards.Lab duplicate failed lab validation tests.
RPD test failed at RSCC on 01/11/2024 for TKN (Parent: 0.26 mg/L, Dup: 0.339 mg/L, RPD: 26.4%)",,
6301,"900 - Invalid Data, Internal Only",Rock Slough @ Contra Costa WD Fish Screen,RS @CCWD Fish Screen,B9522200,CF0124B0019,01/11/2024 12:45,Field pH,0,, 8.05,,pH Units,SM 4500-H B-2000 (Field) [1]*,1 Meters,"Water, Natural",Normal Sample,0,"Sample taken at a depth of 0.5 meters. All Total Kjeldahl Nitrogen data collected on this run 01/11/2024 does not meet duplicate validation standards.Lab duplicate failed lab validation tests.
RPD test failed at RSCC on 01/11/2024 for TKN (Parent: 0.26 mg/L, Dup: 0.339 mg/L, RPD: 26.4%)",,
