DataOwner,DataStatus,LongStationName,ShortStationName,StationNumber,SampleCode,CollectionDate,Analyte,CASReg_Number,LabDup,Result,RptLimit,Units,Method,Depth,Matrix,SampleType,ParentSample,Description,Notes,ResultRejected
4804,"3000 - Public, Review Status Unknown",Blank; Field,Blank; Field,Blank; Field,N0224B0084,02/06/2024 07:41,Total Suspended Solids,0,,<2.5,2.5,mg/L,Std Method 2540 D [1]*,.15 Meters,"Water, Purified",Blank; Field,0,,,N
4804,"3000 - Public, Review Status Unknown",BATTLE C NF NR MANTON            ,BATTLE C NF NR MANTO,A4712000,N0224B0158,02/06/2024 08:00,Dissolved Chloride,16887-00-6,,<1,1,mg/L,EPA 300.0 [1]*,.15 Meters,"Water, Natural",Duplicate Sample,N0224B0157,,,N
4804,"3000 - Public, Review Status Unknown",BATTLE C NF NR MANTON            ,BATTLE C NF NR MANTO,A4712000,N0224B0157,02/06/2024 08:00,Dissolved Chloride,16887-00-6,,<1,1,mg/L,EPA 300.0 [1]*,.15 Meters,"Water, Natural",Normal Sample,0,,,N
4804,"3000 - Public, Review Status Unknown",BATTLE C NF NR MANTON            ,BATTLE C NF NR MANTO,A4712000,N0224B0157,02/06/2024 08:00,Specific Conductance,0,,107,5,µmhos/cm@25°C,Std Method 2510-B [1]*,.15 Meters,"Water, Natural",Normal Sample,0,,,N
4804,"3000 - Public, Review Status Unknown",BATTLE C NF NR MANTON            ,BATTLE C NF NR MANTO,A4712000,N0224B0158,02/06/2024 08:00,Specific Conductance,0,,107,5,µmhos/cm@25°C,Std Method 2510-B [1]*,.15 Meters,"Water, Natural",Duplicate Sample,N0224B0157,,,N
4804,"3000 - Public, Review Status Unknown",BATTLE C NF NR MANTON            ,BATTLE C NF NR MANTO,A4712000,N0224B0157,02/06/2024 08:00,Total Dissolved Solids,0,,94,2.5,mg/L,Std Method 2540 C [1]*,.15 Meters,"Water, Natural",Normal Sample,0,,,N
4804,"3000 - Public, Review Status Unknown",BATTLE C NF NR MANTON            ,BATTLE C NF NR MANTO,A4712000,N0224B0158,02/06/2024 08:00,Total Dissolved Solids,0,,94,2.5,mg/L,Std Method 2540 C [1]*,.15 Meters,"Water, Natural",Duplicate Sample,N0224B0157,,,N
4804,"3000 - Public, Review Status Unknown",BATTLE C NF NR MANTON            ,BATTLE C NF NR MANTO,A4712000,N0224B0157,02/06/2024 08:00,Total Suspended Solids,0,,3.5,2.5,mg/L,Std Method 2540 D [1]*,.15 Meters,"Water, Natural",Normal Sample,0,,,N
4804,"3000 - Public, Review Status Unknown",BATTLE C NF NR MANTON            ,BATTLE C NF NR MANTO,A4712000,N0224B0158,02/06/2024 08:00,Total Suspended Solids,0,,3.2,2.5,mg/L,Std Method 2540 D [1]*,.15 Meters,"Water, Natural",Duplicate Sample,N0224B0157,,,N
4804,"3000 - Public, Review Status Unknown",BATTLE C NF NR MANTON            ,BATTLE C NF NR MANTO,A4712000,N0224B0158,02/06/2024 08:00,Dissolved Sulfate,14808-79-8,,2.24,1,mg/L,EPA 300.0 [1]*,.15 Meters,"Water, Natural",Duplicate Sample,N0224B0157,,,N
4804,"3000 - Public, Review Status Unknown",BATTLE C NF NR MANTON            ,BATTLE C NF NR MANTO,A4712000,N0224B0157,02/06/2024 08:00,Dissolved Sulfate,14808-79-8,,2.19,1,mg/L,EPA 300.0 [1]*,.15 Meters,"Water, Natural",Normal Sample,0,,,N
4804,"3000 - Public, Review Status Unknown",BATTLE C NF NR MANTON            ,BATTLE C NF NR MANTO,A4712000,N0224B0157,02/06/2024 08:00,Field Specific Conductance,0,, 103,,uS/cm@25 °C,EPA 120.1 (Field) [1]*,.15 Meters,"Water, Natural",Normal Sample,0,,,
4804,"3000 - Public, Review Status Unknown",BATTLE C NF NR MANTON            ,BATTLE C NF NR MANTO,A4712000,N0224B0157,02/06/2024 08:00,Field Dissolved Oxygen,0,, 12,,mg/L,EPA 360.1 (Field) [1]*,.15 Meters,"Water, Natural",Normal Sample,0,,,
4804,"3000 - Public, Review Status Unknown",BATTLE C NF NR MANTON            ,BATTLE C NF NR MANTO,A4712000,N0224B0157,02/06/2024 08:00,Field pH,0,, 7.1,,pH Units,EPA 150.1 (Field) [1]*,.15 Meters,"Water, Natural",Normal Sample,0,,,
4804,"3000 - Public, Review Status Unknown",BATTLE C NF NR MANTON            ,BATTLE C NF NR MANTO,A4712000,N0224B0157,02/06/2024 08:00,Field Water Temperature,0,, 6.4,,°C,EPA 170.1 (Field) [1]*,.15 Meters,"Water, Natural",Normal Sample,0,,,
4804,"3000 - Public, Review Status Unknown",BATTLE C NF NR MANTON            ,BATTLE C NF NR MANTO,A4712000,N0224B0157,02/06/2024 08:00,Field Turbidity,0,, 4.8,,F.N.U.,"Turbidity, Sonde [D-2]*",.15 Meters,"Water, Natural",Normal Sample,0,,,
4804,"3000 - Public, Review Status Unknown",MCCLOUD R AB SHASTA LK           ,MCCLOUD R AB SHASTA ,A2215000,N0224B0041,02/06/2024 08:25,Dissolved Chloride,16887-00-6,,<1,1,mg/L,EPA 300.0 [1]*,.15 Meters,"Water, Natural",Normal Sample,0,,,N
4804,"3000 - Public, Review Status Unknown",MCCLOUD R AB SHASTA LK           ,MCCLOUD R AB SHASTA ,A2215000,N0224B0041,02/06/2024 08:25,Specific Conductance,0,,78.2,5,µmhos/cm@25°C,Std Method 2510-B [1]*,.15 Meters,"Water, Natural",Normal Sample,0,,,N
4804,"3000 - Public, Review Status Unknown",MCCLOUD R AB SHASTA LK           ,MCCLOUD R AB SHASTA ,A2215000,N0224B0041,02/06/2024 08:25,Specific Conductance,0,Y,78.2,5,µmhos/cm@25°C,Std Method 2510-B [1]*,.15 Meters,"Water, Natural",Normal Sample,0,,,N
4804,"3000 - Public, Review Status Unknown",MCCLOUD R AB SHASTA LK           ,MCCLOUD R AB SHASTA ,A2215000,N0224B0041,02/06/2024 08:25,Total Dissolved Solids,0,,59,2.5,mg/L,Std Method 2540 C [1]*,.15 Meters,"Water, Natural",Normal Sample,0,,,N
4804,"3000 - Public, Review Status Unknown",MCCLOUD R AB SHASTA LK           ,MCCLOUD R AB SHASTA ,A2215000,N0224B0041,02/06/2024 08:25,Total Suspended Solids,0,,7.2,2.5,mg/L,Std Method 2540 D [1]*,.15 Meters,"Water, Natural",Normal Sample,0,,,N
4804,"3000 - Public, Review Status Unknown",MCCLOUD R AB SHASTA LK           ,MCCLOUD R AB SHASTA ,A2215000,N0224B0041,02/06/2024 08:25,Dissolved Sulfate,14808-79-8,,2.43,1,mg/L,EPA 300.0 [1]*,.15 Meters,"Water, Natural",Normal Sample,0,,,N
4804,"3000 - Public, Review Status Unknown",MCCLOUD R AB SHASTA LK           ,MCCLOUD R AB SHASTA ,A2215000,N0224B0041,02/06/2024 08:25,Field Specific Conductance,0,, 76.3,,uS/cm@25 °C,EPA 120.1 (Field) [1]*,.15 Meters,"Water, Natural",Normal Sample,0,,,
4804,"3000 - Public, Review Status Unknown",MCCLOUD R AB SHASTA LK           ,MCCLOUD R AB SHASTA ,A2215000,N0224B0041,02/06/2024 08:25,Field Dissolved Oxygen,0,, 11.74,,mg/L,ASTM Method D888-09-C (Field) [1]*,.15 Meters,"Water, Natural",Normal Sample,0,,,
4804,"3000 - Public, Review Status Unknown",MCCLOUD R AB SHASTA LK           ,MCCLOUD R AB SHASTA ,A2215000,N0224B0041,02/06/2024 08:25,Field pH,0,, 7.78,,pH Units,SM 4500-H B-2000 (Field) [1]*,.15 Meters,"Water, Natural",Normal Sample,0,,,
4804,"3000 - Public, Review Status Unknown",MCCLOUD R AB SHASTA LK           ,MCCLOUD R AB SHASTA ,A2215000,N0224B0041,02/06/2024 08:25,Field Water Temperature,0,, 7.7,,°C,EPA 170.1 (Field) [1]*,.15 Meters,"Water, Natural",Normal Sample,0,,,
4804,"3000 - Public, Review Status Unknown",MCCLOUD R AB SHASTA LK           ,MCCLOUD R AB SHASTA ,A2215000,N0224B0041,02/06/2024 08:25,Field Turbidity,0,, 6.35,,F.N.U.,"Turbidity, Sonde [D-2]*",.15 Meters,"Water, Natural",Normal Sample,0,,,
4804,"3000 - Public, Review Status Unknown",BUTTE C A BUTTE MEADOWS          ,BUTTE C A BUTTE MEAD,A4150000,N0224B0078,02/06/2024 09:18,Dissolved Chloride,16887-00-6,,<1,1,mg/L,EPA 300.0 [1]*,.15 Meters,"Water, Natural",Normal Sample,0,,,N
4804,"3000 - Public, Review Status Unknown",BUTTE C A BUTTE MEADOWS          ,BUTTE C A BUTTE MEAD,A4150000,N0224B0078,02/06/2024 09:18,Specific Conductance,0,,74.2,5,µmhos/cm@25°C,Std Method 2510-B [1]*,.15 Meters,"Water, Natural",Normal Sample,0,,,N
4804,"3000 - Public, Review Status Unknown",BUTTE C A BUTTE MEADOWS          ,BUTTE C A BUTTE MEAD,A4150000,N0224B0078,02/06/2024 09:18,Total Dissolved Solids,0,,58,2.5,mg/L,Std Method 2540 C [1]*,.15 Meters,"Water, Natural",Normal Sample,0,,,N
4804,"3000 - Public, Review Status Unknown",BUTTE C A BUTTE MEADOWS          ,BUTTE C A BUTTE MEAD,A4150000,N0224B0078,02/06/2024 09:18,Total Suspended Solids,0,,<2.5,2.5,mg/L,Std Method 2540 D [1]*,.15 Meters,"Water, Natural",Normal Sample,0,,,N
4804,"3000 - Public, Review Status Unknown",BUTTE C A BUTTE MEADOWS          ,BUTTE C A BUTTE MEAD,A4150000,N0224B0078,02/06/2024 09:18,Dissolved Sulfate,14808-79-8,,<1,1,mg/L,EPA 300.0 [1]*,.15 Meters,"Water, Natural",Normal Sample,0,,,N
4804,"3000 - Public, Review Status Unknown",BUTTE C A BUTTE MEADOWS          ,BUTTE C A BUTTE MEAD,A4150000,N0224B0078,02/06/2024 09:18,Field Specific Conductance,0,, 72,,uS/cm@25 °C,EPA 120.1 (Field) [1]*,.15 Meters,"Water, Natural",Normal Sample,0,,,
4804,"3000 - Public, Review Status Unknown",BUTTE C A BUTTE MEADOWS          ,BUTTE C A BUTTE MEAD,A4150000,N0224B0078,02/06/2024 09:18,Field Dissolved Oxygen,0,, 11.3,,mg/L,ASTM Method D888-09-C (Field) [1]*,.15 Meters,"Water, Natural",Normal Sample,0,,,
4804,"3000 - Public, Review Status Unknown",BUTTE C A BUTTE MEADOWS          ,BUTTE C A BUTTE MEAD,A4150000,N0224B0078,02/06/2024 09:18,Field pH,0,, 7.6,,pH Units,SM 4500-H B-2000 (Field) [1]*,.15 Meters,"Water, Natural",Normal Sample,0,,,
4804,"3000 - Public, Review Status Unknown",BUTTE C A BUTTE MEADOWS          ,BUTTE C A BUTTE MEAD,A4150000,N0224B0078,02/06/2024 09:18,Field Water Temperature,0,, 3.5,,°C,EPA 170.1 (Field) [1]*,.15 Meters,"Water, Natural",Normal Sample,0,,,
4804,"3000 - Public, Review Status Unknown",BUTTE C A BUTTE MEADOWS          ,BUTTE C A BUTTE MEAD,A4150000,N0224B0078,02/06/2024 09:18,Field Turbidity,0,, 0.8,,F.N.U.,"Turbidity, Sonde [D-2]*",.15 Meters,"Water, Natural",Normal Sample,0,,,
4804,"3000 - Public, Review Status Unknown",COW C S A CG        ,COW C S A CG        ,A4855500,N0224B0159,02/06/2024 09:20,Dissolved Chloride,16887-00-6,,<1,1,mg/L,EPA 300.0 [1]*,.15 Meters,"Water, Natural",Normal Sample,0,,,N
4804,"3000 - Public, Review Status Unknown",COW C S A CG        ,COW C S A CG        ,A4855500,N0224B0159,02/06/2024 09:20,Specific Conductance,0,,74.4,5,µmhos/cm@25°C,Std Method 2510-B [1]*,.15 Meters,"Water, Natural",Normal Sample,0,,,N
4804,"3000 - Public, Review Status Unknown",COW C S A CG        ,COW C S A CG        ,A4855500,N0224B0159,02/06/2024 09:20,Total Dissolved Solids,0,,62,2.5,mg/L,Std Method 2540 C [1]*,.15 Meters,"Water, Natural",Normal Sample,0,,,N
4804,"3000 - Public, Review Status Unknown",COW C S A CG        ,COW C S A CG        ,A4855500,N0224B0159,02/06/2024 09:20,Total Suspended Solids,0,,<2.5,2.5,mg/L,Std Method 2540 D [1]*,.15 Meters,"Water, Natural",Normal Sample,0,,,N
4804,"3000 - Public, Review Status Unknown",COW C S A CG        ,COW C S A CG        ,A4855500,N0224B0159,02/06/2024 09:20,Dissolved Sulfate,14808-79-8,,<1,1,mg/L,EPA 300.0 [1]*,.15 Meters,"Water, Natural",Normal Sample,0,,,N
4804,"3000 - Public, Review Status Unknown",COW C S A CG        ,COW C S A CG        ,A4855500,N0224B0159,02/06/2024 09:20,Field Specific Conductance,0,, 72,,uS/cm@25 °C,EPA 120.1 (Field) [1]*,.15 Meters,"Water, Natural",Normal Sample,0,,,
4804,"3000 - Public, Review Status Unknown",COW C S A CG        ,COW C S A CG        ,A4855500,N0224B0159,02/06/2024 09:20,Field Dissolved Oxygen,0,, 12.2,,mg/L,EPA 360.1 (Field) [1]*,.15 Meters,"Water, Natural",Normal Sample,0,,,
4804,"3000 - Public, Review Status Unknown",COW C S A CG        ,COW C S A CG        ,A4855500,N0224B0159,02/06/2024 09:20,Field pH,0,, 7.1,,pH Units,EPA 150.1 (Field) [1]*,.15 Meters,"Water, Natural",Normal Sample,0,,,
4804,"3000 - Public, Review Status Unknown",COW C S A CG        ,COW C S A CG        ,A4855500,N0224B0159,02/06/2024 09:20,Field Water Temperature,0,, 4.8,,°C,EPA 170.1 (Field) [1]*,.15 Meters,"Water, Natural",Normal Sample,0,,,
4804,"3000 - Public, Review Status Unknown",COW C S A CG        ,COW C S A CG        ,A4855500,N0224B0159,02/06/2024 09:20,Field Turbidity,0,, 1.7,,F.N.U.,"Turbidity, Sonde [D-2]*",.15 Meters,"Water, Natural",Normal Sample,0,,,
4804,"3000 - Public, Review Status Unknown",Big Chico C A Hwy 32,Big Chico C A Hwy32,A4216000,N0224B0079,02/06/2024 09:59,Dissolved Chloride,16887-00-6,,<1,1,mg/L,EPA 300.0 [1]*,.15 Meters,"Water, Natural",Normal Sample,0,,,N
4804,"3000 - Public, Review Status Unknown",Big Chico C A Hwy 32,Big Chico C A Hwy32,A4216000,N0224B0079,02/06/2024 09:59,Specific Conductance,0,,97.6,5,µmhos/cm@25°C,Std Method 2510-B [1]*,.15 Meters,"Water, Natural",Normal Sample,0,,,N
4804,"3000 - Public, Review Status Unknown",Big Chico C A Hwy 32,Big Chico C A Hwy32,A4216000,N0224B0079,02/06/2024 09:59,Total Dissolved Solids,0,,78,2.5,mg/L,Std Method 2540 C [1]*,.15 Meters,"Water, Natural",Normal Sample,0,,,N
4804,"3000 - Public, Review Status Unknown",Big Chico C A Hwy 32,Big Chico C A Hwy32,A4216000,N0224B0079,02/06/2024 09:59,Total Suspended Solids,0,,<2.5,2.5,mg/L,Std Method 2540 D [1]*,.15 Meters,"Water, Natural",Normal Sample,0,,,N
4804,"3000 - Public, Review Status Unknown",Big Chico C A Hwy 32,Big Chico C A Hwy32,A4216000,N0224B0079,02/06/2024 09:59,Dissolved Sulfate,14808-79-8,,<1,1,mg/L,EPA 300.0 [1]*,.15 Meters,"Water, Natural",Normal Sample,0,,,N
4804,"3000 - Public, Review Status Unknown",Big Chico C A Hwy 32,Big Chico C A Hwy32,A4216000,N0224B0079,02/06/2024 09:59,Field Specific Conductance,0,, 94,,uS/cm@25 °C,EPA 120.1 (Field) [1]*,.15 Meters,"Water, Natural",Normal Sample,0,,,
4804,"3000 - Public, Review Status Unknown",Big Chico C A Hwy 32,Big Chico C A Hwy32,A4216000,N0224B0079,02/06/2024 09:59,Field Dissolved Oxygen,0,, 11.1,,mg/L,ASTM Method D888-09-C (Field) [1]*,.15 Meters,"Water, Natural",Normal Sample,0,,,
4804,"3000 - Public, Review Status Unknown",Big Chico C A Hwy 32,Big Chico C A Hwy32,A4216000,N0224B0079,02/06/2024 09:59,Field pH,0,, 7.4,,pH Units,SM 4500-H B-2000 (Field) [1]*,.15 Meters,"Water, Natural",Normal Sample,0,,,
4804,"3000 - Public, Review Status Unknown",Big Chico C A Hwy 32,Big Chico C A Hwy32,A4216000,N0224B0079,02/06/2024 09:59,Field Water Temperature,0,, 5.5,,°C,EPA 170.1 (Field) [1]*,.15 Meters,"Water, Natural",Normal Sample,0,,,
4804,"3000 - Public, Review Status Unknown",Big Chico C A Hwy 32,Big Chico C A Hwy32,A4216000,N0224B0079,02/06/2024 09:59,Field Turbidity,0,, 1.8,,F.N.U.,"Turbidity, Sonde [D-2]*",.15 Meters,"Water, Natural",Normal Sample,0,,,
4804,"3000 - Public, Review Status Unknown",SACRAMENTO R A DELTA,SACRAMENTO R A DELTA,A2130000,N0224B0040,02/06/2024 10:15,Dissolved Chloride,16887-00-6,,<1,1,mg/L,EPA 300.0 [1]*,.15 Meters,"Water, Natural",Normal Sample,0,,,N
4804,"3000 - Public, Review Status Unknown",SACRAMENTO R A DELTA,SACRAMENTO R A DELTA,A2130000,N0224B0040,02/06/2024 10:15,Dissolved Chloride,16887-00-6,Y,<1,1,mg/L,EPA 300.0 [1]*,.15 Meters,"Water, Natural",Normal Sample,0,,,N
4804,"3000 - Public, Review Status Unknown",SACRAMENTO R A DELTA,SACRAMENTO R A DELTA,A2130000,N0224B0040,02/06/2024 10:15,Specific Conductance,0,,52,5,µmhos/cm@25°C,Std Method 2510-B [1]*,.15 Meters,"Water, Natural",Normal Sample,0,,,N
4804,"3000 - Public, Review Status Unknown",SACRAMENTO R A DELTA,SACRAMENTO R A DELTA,A2130000,N0224B0040,02/06/2024 10:15,Total Dissolved Solids,0,,42,2.5,mg/L,Std Method 2540 C [1]*,.15 Meters,"Water, Natural",Normal Sample,0,,,N
4804,"3000 - Public, Review Status Unknown",SACRAMENTO R A DELTA,SACRAMENTO R A DELTA,A2130000,N0224B0040,02/06/2024 10:15,Total Suspended Solids,0,,10.4,2.5,mg/L,Std Method 2540 D [1]*,.15 Meters,"Water, Natural",Normal Sample,0,,,N
4804,"3000 - Public, Review Status Unknown",SACRAMENTO R A DELTA,SACRAMENTO R A DELTA,A2130000,N0224B0040,02/06/2024 10:15,Dissolved Sulfate,14808-79-8,Y,2.08,1,mg/L,EPA 300.0 [1]*,.15 Meters,"Water, Natural",Normal Sample,0,,,N
4804,"3000 - Public, Review Status Unknown",SACRAMENTO R A DELTA,SACRAMENTO R A DELTA,A2130000,N0224B0040,02/06/2024 10:15,Dissolved Sulfate,14808-79-8,,2.08,1,mg/L,EPA 300.0 [1]*,.15 Meters,"Water, Natural",Normal Sample,0,,,N
4804,"3000 - Public, Review Status Unknown",SACRAMENTO R A DELTA,SACRAMENTO R A DELTA,A2130000,N0224B0040,02/06/2024 10:15,Field Specific Conductance,0,, 55.7,,uS/cm@25 °C,EPA 120.1 (Field) [1]*,.15 Meters,"Water, Natural",Normal Sample,0,,,
4804,"3000 - Public, Review Status Unknown",SACRAMENTO R A DELTA,SACRAMENTO R A DELTA,A2130000,N0224B0040,02/06/2024 10:15,Field Dissolved Oxygen,0,, 10.58,,mg/L,ASTM Method D888-09-C (Field) [1]*,.15 Meters,"Water, Natural",Normal Sample,0,,,
4804,"3000 - Public, Review Status Unknown",SACRAMENTO R A DELTA,SACRAMENTO R A DELTA,A2130000,N0224B0040,02/06/2024 10:15,Field pH,0,, 7.51,,pH Units,SM 4500-H B-2000 (Field) [1]*,.15 Meters,"Water, Natural",Normal Sample,0,,,
4804,"3000 - Public, Review Status Unknown",SACRAMENTO R A DELTA,SACRAMENTO R A DELTA,A2130000,N0224B0040,02/06/2024 10:15,Field Water Temperature,0,, 9.1,,°C,EPA 170.1 (Field) [1]*,.15 Meters,"Water, Natural",Normal Sample,0,,,
4804,"3000 - Public, Review Status Unknown",SACRAMENTO R A DELTA,SACRAMENTO R A DELTA,A2130000,N0224B0040,02/06/2024 10:15,Field Turbidity,0,, 7.74,,F.N.U.,"Turbidity, Sonde [D-2]*",.15 Meters,"Water, Natural",Normal Sample,0,,,
4804,"3000 - Public, Review Status Unknown",COW C OLD AB KILLARC PH          ,COW C OLD AB KILLARC,A4844800,N0224B0160,02/06/2024 10:35,Dissolved Chloride,16887-00-6,,<1,1,mg/L,EPA 300.0 [1]*,.15 Meters,"Water, Natural",Normal Sample,0,,,N
4804,"3000 - Public, Review Status Unknown",COW C OLD AB KILLARC PH          ,COW C OLD AB KILLARC,A4844800,N0224B0160,02/06/2024 10:35,Specific Conductance,0,,74,5,µmhos/cm@25°C,Std Method 2510-B [1]*,.15 Meters,"Water, Natural",Normal Sample,0,,,N
4804,"3000 - Public, Review Status Unknown",COW C OLD AB KILLARC PH          ,COW C OLD AB KILLARC,A4844800,N0224B0160,02/06/2024 10:35,Total Dissolved Solids,0,,59,2.5,mg/L,Std Method 2540 C [1]*,.15 Meters,"Water, Natural",Normal Sample,0,,,N
4804,"3000 - Public, Review Status Unknown",COW C OLD AB KILLARC PH          ,COW C OLD AB KILLARC,A4844800,N0224B0160,02/06/2024 10:35,Total Suspended Solids,0,,2.6,2.5,mg/L,Std Method 2540 D [1]*,.15 Meters,"Water, Natural",Normal Sample,0,,,N
4804,"3000 - Public, Review Status Unknown",COW C OLD AB KILLARC PH          ,COW C OLD AB KILLARC,A4844800,N0224B0160,02/06/2024 10:35,Dissolved Sulfate,14808-79-8,,<1,1,mg/L,EPA 300.0 [1]*,.15 Meters,"Water, Natural",Normal Sample,0,,,N
4804,"3000 - Public, Review Status Unknown",COW C OLD AB KILLARC PH          ,COW C OLD AB KILLARC,A4844800,N0224B0160,02/06/2024 10:35,Field Specific Conductance,0,, 71,,uS/cm@25 °C,EPA 120.1 (Field) [1]*,.15 Meters,"Water, Natural",Normal Sample,0,,,
4804,"3000 - Public, Review Status Unknown",COW C OLD AB KILLARC PH          ,COW C OLD AB KILLARC,A4844800,N0224B0160,02/06/2024 10:35,Field Dissolved Oxygen,0,, 12.3,,mg/L,EPA 360.1 (Field) [1]*,.15 Meters,"Water, Natural",Normal Sample,0,,,
4804,"3000 - Public, Review Status Unknown",COW C OLD AB KILLARC PH          ,COW C OLD AB KILLARC,A4844800,N0224B0160,02/06/2024 10:35,Field pH,0,, 7.5,,pH Units,EPA 150.1 (Field) [1]*,.15 Meters,"Water, Natural",Normal Sample,0,,,
4804,"3000 - Public, Review Status Unknown",COW C OLD AB KILLARC PH          ,COW C OLD AB KILLARC,A4844800,N0224B0160,02/06/2024 10:35,Field Water Temperature,0,, 4.6,,°C,EPA 170.1 (Field) [1]*,.15 Meters,"Water, Natural",Normal Sample,0,,,
4804,"3000 - Public, Review Status Unknown",COW C OLD AB KILLARC PH          ,COW C OLD AB KILLARC,A4844800,N0224B0160,02/06/2024 10:35,Field Turbidity,0,, 2.4,,F.N.U.,"Turbidity, Sonde [D-2]*",.15 Meters,"Water, Natural",Normal Sample,0,,,
4804,"3000 - Public, Review Status Unknown",OAK RUN C NR OAK RUN,OAK RUN C NR OAK RUN,A4820000,N0224B0161,02/06/2024 11:15,Dissolved Chloride,16887-00-6,,1.05,1,mg/L,EPA 300.0 [1]*,.15 Meters,"Water, Natural",Normal Sample,0,,,N
4804,"3000 - Public, Review Status Unknown",OAK RUN C NR OAK RUN,OAK RUN C NR OAK RUN,A4820000,N0224B0161,02/06/2024 11:15,Specific Conductance,0,,73.7,5,µmhos/cm@25°C,Std Method 2510-B [1]*,.15 Meters,"Water, Natural",Normal Sample,0,,,N
4804,"3000 - Public, Review Status Unknown",OAK RUN C NR OAK RUN,OAK RUN C NR OAK RUN,A4820000,N0224B0161,02/06/2024 11:15,Total Dissolved Solids,0,,64,2.5,mg/L,Std Method 2540 C [1]*,.15 Meters,"Water, Natural",Normal Sample,0,,,N
4804,"3000 - Public, Review Status Unknown",OAK RUN C NR OAK RUN,OAK RUN C NR OAK RUN,A4820000,N0224B0161,02/06/2024 11:15,Total Suspended Solids,0,,4,2.5,mg/L,Std Method 2540 D [1]*,.15 Meters,"Water, Natural",Normal Sample,0,,,N
4804,"3000 - Public, Review Status Unknown",OAK RUN C NR OAK RUN,OAK RUN C NR OAK RUN,A4820000,N0224B0161,02/06/2024 11:15,Dissolved Sulfate,14808-79-8,,<1,1,mg/L,EPA 300.0 [1]*,.15 Meters,"Water, Natural",Normal Sample,0,,,N
4804,"3000 - Public, Review Status Unknown",OAK RUN C NR OAK RUN,OAK RUN C NR OAK RUN,A4820000,N0224B0161,02/06/2024 11:15,Field Specific Conductance,0,, 68,,uS/cm@25 °C,EPA 120.1 (Field) [1]*,.15 Meters,"Water, Natural",Normal Sample,0,,,
4804,"3000 - Public, Review Status Unknown",OAK RUN C NR OAK RUN,OAK RUN C NR OAK RUN,A4820000,N0224B0161,02/06/2024 11:15,Field Dissolved Oxygen,0,, 11.5,,mg/L,EPA 360.1 (Field) [1]*,.15 Meters,"Water, Natural",Normal Sample,0,,,
