DataOwner,DataStatus,LongStationName,ShortStationName,StationNumber,SampleCode,CollectionDate,Analyte,CASReg_Number,LabDup,Result,RptLimit,Units,Method,Depth,Matrix,SampleType,ParentSample,Description,Notes,ResultRejected
6200,"3000 - Public, Review Status Unknown",11N02W22H500M,YSGA-01 Shallow,11N02W22H500M,CH0124B0002,01/18/2024 10:15,Dissolved Bromide,24959-67-9,,<0.1,0.1,mg/L,EPA 300.0 [1]*,245 Feet,"Water, Natural",Duplicate Sample,CH0124B0001,"All Specific Conductance data collected during run on 1/18/2024 do not meet blank validation standards. Specific Conductance blank result was 18.5 umhos/cm at 25 degrees Celsius.

All Dissolved Chromium, Dissolved Iron, Dissolved Nickel, and Dissolved Manganese data collected during run on 1/18/2024 may be cross-contaminated from exposure to grade 302 stainless steel comprising the sampling device weight and spring clip.",,N
6200,"3000 - Public, Review Status Unknown",11N02W22H500M,YSGA-01 Shallow,11N02W22H500M,CH0124B0002,01/18/2024 10:15,Dissolved Chloride,16887-00-6,,20.1,1,mg/L,EPA 300.0 [1]*,245 Feet,"Water, Natural",Duplicate Sample,CH0124B0001,"All Specific Conductance data collected during run on 1/18/2024 do not meet blank validation standards. Specific Conductance blank result was 18.5 umhos/cm at 25 degrees Celsius.

All Dissolved Chromium, Dissolved Iron, Dissolved Nickel, and Dissolved Manganese data collected during run on 1/18/2024 may be cross-contaminated from exposure to grade 302 stainless steel comprising the sampling device weight and spring clip.",,N
6200,"3000 - Public, Review Status Unknown",11N02W22H500M,YSGA-01 Shallow,11N02W22H500M,CH0124B0002,01/18/2024 10:15,Specific Conductance,0,,655,5,µmhos/cm@25°C,Std Method 2510-B [1]*,245 Feet,"Water, Natural",Duplicate Sample,CH0124B0001,"All Specific Conductance data collected during run on 1/18/2024 do not meet blank validation standards. Specific Conductance blank result was 18.5 umhos/cm at 25 degrees Celsius.

All Dissolved Chromium, Dissolved Iron, Dissolved Nickel, and Dissolved Manganese data collected during run on 1/18/2024 may be cross-contaminated from exposure to grade 302 stainless steel comprising the sampling device weight and spring clip.",,N
6200,"3000 - Public, Review Status Unknown",11N02W22H500M,YSGA-01 Shallow,11N02W22H500M,CH0124B0002,01/18/2024 10:15,Total Dissolved Solids,0,,385,2.5,mg/L,Std Method 2540 C [1]*,245 Feet,"Water, Natural",Duplicate Sample,CH0124B0001,"All Specific Conductance data collected during run on 1/18/2024 do not meet blank validation standards. Specific Conductance blank result was 18.5 umhos/cm at 25 degrees Celsius.

All Dissolved Chromium, Dissolved Iron, Dissolved Nickel, and Dissolved Manganese data collected during run on 1/18/2024 may be cross-contaminated from exposure to grade 302 stainless steel comprising the sampling device weight and spring clip.",,N
6200,"3000 - Public, Review Status Unknown",11N02W22H500M,YSGA-01 Shallow,11N02W22H500M,CH0124B0002,01/18/2024 10:15,Dissolved Sulfate,14808-79-8,,18.7,7.5,mg/L,EPA 300.0 [1]*,245 Feet,"Water, Natural",Duplicate Sample,CH0124B0001,"All Specific Conductance data collected during run on 1/18/2024 do not meet blank validation standards. Specific Conductance blank result was 18.5 umhos/cm at 25 degrees Celsius.

All Dissolved Chromium, Dissolved Iron, Dissolved Nickel, and Dissolved Manganese data collected during run on 1/18/2024 may be cross-contaminated from exposure to grade 302 stainless steel comprising the sampling device weight and spring clip.",,N
6200,"3000 - Public, Review Status Unknown",11N02W22H501M,YSGA-01 Intermediate,11N02W22H501M,CH0124B0003,01/18/2024 10:30,Dissolved Bromide,24959-67-9,,0.537,0.1,mg/L,EPA 300.0 [1]*,405 Feet,"Water, Natural",Normal Sample,0,"All Specific Conductance data collected during run on 1/18/2024 do not meet blank validation standards. Specific Conductance blank result was 18.5 umhos/cm at 25 degrees Celsius.

All Dissolved Chromium, Dissolved Iron, Dissolved Nickel, and Dissolved Manganese data collected during run on 1/18/2024 may be cross-contaminated from exposure to grade 302 stainless steel comprising the sampling device weight and spring clip.",,N
6200,"3000 - Public, Review Status Unknown",11N02W22H501M,YSGA-01 Intermediate,11N02W22H501M,CH0124B0003,01/18/2024 10:30,Dissolved Chloride,16887-00-6,,165,20,mg/L,EPA 300.0 [1]*,405 Feet,"Water, Natural",Normal Sample,0,"All Specific Conductance data collected during run on 1/18/2024 do not meet blank validation standards. Specific Conductance blank result was 18.5 umhos/cm at 25 degrees Celsius.

All Dissolved Chromium, Dissolved Iron, Dissolved Nickel, and Dissolved Manganese data collected during run on 1/18/2024 may be cross-contaminated from exposure to grade 302 stainless steel comprising the sampling device weight and spring clip.",,N
6200,"3000 - Public, Review Status Unknown",11N02W22H501M,YSGA-01 Intermediate,11N02W22H501M,CH0124B0003,01/18/2024 10:30,Specific Conductance,0,Y,1430,5,µmhos/cm@25°C,Std Method 2510-B [1]*,405 Feet,"Water, Natural",Normal Sample,0,"All Specific Conductance data collected during run on 1/18/2024 do not meet blank validation standards. Specific Conductance blank result was 18.5 umhos/cm at 25 degrees Celsius.

All Dissolved Chromium, Dissolved Iron, Dissolved Nickel, and Dissolved Manganese data collected during run on 1/18/2024 may be cross-contaminated from exposure to grade 302 stainless steel comprising the sampling device weight and spring clip.",,N
6200,"3000 - Public, Review Status Unknown",11N02W22H501M,YSGA-01 Intermediate,11N02W22H501M,CH0124B0003,01/18/2024 10:30,Specific Conductance,0,,1430,5,µmhos/cm@25°C,Std Method 2510-B [1]*,405 Feet,"Water, Natural",Normal Sample,0,"All Specific Conductance data collected during run on 1/18/2024 do not meet blank validation standards. Specific Conductance blank result was 18.5 umhos/cm at 25 degrees Celsius.

All Dissolved Chromium, Dissolved Iron, Dissolved Nickel, and Dissolved Manganese data collected during run on 1/18/2024 may be cross-contaminated from exposure to grade 302 stainless steel comprising the sampling device weight and spring clip.",,N
6200,"3000 - Public, Review Status Unknown",11N02W22H501M,YSGA-01 Intermediate,11N02W22H501M,CH0124B0003,01/18/2024 10:30,Total Dissolved Solids,0,,854,2.5,mg/L,Std Method 2540 C [1]*,405 Feet,"Water, Natural",Normal Sample,0,"All Specific Conductance data collected during run on 1/18/2024 do not meet blank validation standards. Specific Conductance blank result was 18.5 umhos/cm at 25 degrees Celsius.

All Dissolved Chromium, Dissolved Iron, Dissolved Nickel, and Dissolved Manganese data collected during run on 1/18/2024 may be cross-contaminated from exposure to grade 302 stainless steel comprising the sampling device weight and spring clip.",,N
6200,"3000 - Public, Review Status Unknown",11N02W22H501M,YSGA-01 Intermediate,11N02W22H501M,CH0124B0003,01/18/2024 10:30,Dissolved Sulfate,14808-79-8,,122,20,mg/L,EPA 300.0 [1]*,405 Feet,"Water, Natural",Normal Sample,0,"All Specific Conductance data collected during run on 1/18/2024 do not meet blank validation standards. Specific Conductance blank result was 18.5 umhos/cm at 25 degrees Celsius.

All Dissolved Chromium, Dissolved Iron, Dissolved Nickel, and Dissolved Manganese data collected during run on 1/18/2024 may be cross-contaminated from exposure to grade 302 stainless steel comprising the sampling device weight and spring clip.",,N
6200,"3000 - Public, Review Status Unknown",11N02W22H501M,YSGA-01 Intermediate,11N02W22H501M,CH0124B0003,01/18/2024 10:30,Field Specific Conductance,0,, 1449,,uS/cm@25 °C,EPA 120.1 (Field) [1]*,405 Feet,"Water, Natural",Normal Sample,0,"All Specific Conductance data collected during run on 1/18/2024 do not meet blank validation standards. Specific Conductance blank result was 18.5 umhos/cm at 25 degrees Celsius.

All Dissolved Chromium, Dissolved Iron, Dissolved Nickel, and Dissolved Manganese data collected during run on 1/18/2024 may be cross-contaminated from exposure to grade 302 stainless steel comprising the sampling device weight and spring clip.",,
6200,"3000 - Public, Review Status Unknown",11N02W22H501M,YSGA-01 Intermediate,11N02W22H501M,CH0124B0003,01/18/2024 10:30,Field Dissolved Oxygen,0,, 3.91,,mg/L,ASTM Method D888-09-C (Field) [1]*,405 Feet,"Water, Natural",Normal Sample,0,"All Specific Conductance data collected during run on 1/18/2024 do not meet blank validation standards. Specific Conductance blank result was 18.5 umhos/cm at 25 degrees Celsius.

All Dissolved Chromium, Dissolved Iron, Dissolved Nickel, and Dissolved Manganese data collected during run on 1/18/2024 may be cross-contaminated from exposure to grade 302 stainless steel comprising the sampling device weight and spring clip.",,
6200,"3000 - Public, Review Status Unknown",11N02W22H501M,YSGA-01 Intermediate,11N02W22H501M,CH0124B0003,01/18/2024 10:30,Field pH,0,, 7.85,,pH Units,SM 4500-H B-2000 (Field) [1]*,405 Feet,"Water, Natural",Normal Sample,0,"All Specific Conductance data collected during run on 1/18/2024 do not meet blank validation standards. Specific Conductance blank result was 18.5 umhos/cm at 25 degrees Celsius.

All Dissolved Chromium, Dissolved Iron, Dissolved Nickel, and Dissolved Manganese data collected during run on 1/18/2024 may be cross-contaminated from exposure to grade 302 stainless steel comprising the sampling device weight and spring clip.",,
6200,"3000 - Public, Review Status Unknown",11N02W22H501M,YSGA-01 Intermediate,11N02W22H501M,CH0124B0003,01/18/2024 10:30,Field Water Temperature,0,, 19.2,,°C,EPA 170.1 (Field) [1]*,405 Feet,"Water, Natural",Normal Sample,0,"All Specific Conductance data collected during run on 1/18/2024 do not meet blank validation standards. Specific Conductance blank result was 18.5 umhos/cm at 25 degrees Celsius.

All Dissolved Chromium, Dissolved Iron, Dissolved Nickel, and Dissolved Manganese data collected during run on 1/18/2024 may be cross-contaminated from exposure to grade 302 stainless steel comprising the sampling device weight and spring clip.",,
6200,"3000 - Public, Review Status Unknown",11N02W22H501M,YSGA-01 Intermediate,11N02W22H501M,CH0124B0003,01/18/2024 10:30,Field Turbidity,0,, 31.2,,F.N.U.,"Turbidity, Sonde [D-2]*",405 Feet,"Water, Natural",Normal Sample,0,"All Specific Conductance data collected during run on 1/18/2024 do not meet blank validation standards. Specific Conductance blank result was 18.5 umhos/cm at 25 degrees Celsius.

All Dissolved Chromium, Dissolved Iron, Dissolved Nickel, and Dissolved Manganese data collected during run on 1/18/2024 may be cross-contaminated from exposure to grade 302 stainless steel comprising the sampling device weight and spring clip.",,
6200,"3000 - Public, Review Status Unknown",11N02W22H502M,YSGA-01 Deep,11N02W22H502M,CH0124B0004,01/18/2024 10:50,Dissolved Bromide,24959-67-9,,<0.1,0.1,mg/L,EPA 300.0 [1]*,865 Feet,"Water, Natural",Normal Sample,0,"All Specific Conductance data collected during run on 1/18/2024 do not meet blank validation standards. Specific Conductance blank result was 18.5 umhos/cm at 25 degrees Celsius.

All Dissolved Chromium, Dissolved Iron, Dissolved Nickel, and Dissolved Manganese data collected during run on 1/18/2024 may be cross-contaminated from exposure to grade 302 stainless steel comprising the sampling device weight and spring clip.",,N
6200,"3000 - Public, Review Status Unknown",11N02W22H502M,YSGA-01 Deep,11N02W22H502M,CH0124B0004,01/18/2024 10:50,Dissolved Chloride,16887-00-6,,24.3,1,mg/L,EPA 300.0 [1]*,865 Feet,"Water, Natural",Normal Sample,0,"All Specific Conductance data collected during run on 1/18/2024 do not meet blank validation standards. Specific Conductance blank result was 18.5 umhos/cm at 25 degrees Celsius.

All Dissolved Chromium, Dissolved Iron, Dissolved Nickel, and Dissolved Manganese data collected during run on 1/18/2024 may be cross-contaminated from exposure to grade 302 stainless steel comprising the sampling device weight and spring clip.",,N
6200,"3000 - Public, Review Status Unknown",11N02W22H502M,YSGA-01 Deep,11N02W22H502M,CH0124B0004,01/18/2024 10:50,Specific Conductance,0,,707,5,µmhos/cm@25°C,Std Method 2510-B [1]*,865 Feet,"Water, Natural",Normal Sample,0,"All Specific Conductance data collected during run on 1/18/2024 do not meet blank validation standards. Specific Conductance blank result was 18.5 umhos/cm at 25 degrees Celsius.

All Dissolved Chromium, Dissolved Iron, Dissolved Nickel, and Dissolved Manganese data collected during run on 1/18/2024 may be cross-contaminated from exposure to grade 302 stainless steel comprising the sampling device weight and spring clip.",,N
6200,"3000 - Public, Review Status Unknown",11N02W22H502M,YSGA-01 Deep,11N02W22H502M,CH0124B0004,01/18/2024 10:50,Total Dissolved Solids,0,,423,2.5,mg/L,Std Method 2540 C [1]*,865 Feet,"Water, Natural",Normal Sample,0,"All Specific Conductance data collected during run on 1/18/2024 do not meet blank validation standards. Specific Conductance blank result was 18.5 umhos/cm at 25 degrees Celsius.

All Dissolved Chromium, Dissolved Iron, Dissolved Nickel, and Dissolved Manganese data collected during run on 1/18/2024 may be cross-contaminated from exposure to grade 302 stainless steel comprising the sampling device weight and spring clip.",,N
6200,"3000 - Public, Review Status Unknown",11N02W22H502M,YSGA-01 Deep,11N02W22H502M,CH0124B0004,01/18/2024 10:50,Dissolved Sulfate,14808-79-8,,36.8,10,mg/L,EPA 300.0 [1]*,865 Feet,"Water, Natural",Normal Sample,0,"All Specific Conductance data collected during run on 1/18/2024 do not meet blank validation standards. Specific Conductance blank result was 18.5 umhos/cm at 25 degrees Celsius.

All Dissolved Chromium, Dissolved Iron, Dissolved Nickel, and Dissolved Manganese data collected during run on 1/18/2024 may be cross-contaminated from exposure to grade 302 stainless steel comprising the sampling device weight and spring clip.",,N
6200,"3000 - Public, Review Status Unknown",11N02W22H502M,YSGA-01 Deep,11N02W22H502M,CH0124B0004,01/18/2024 10:50,Field Specific Conductance,0,, 716,,uS/cm@25 °C,EPA 120.1 (Field) [1]*,865 Feet,"Water, Natural",Normal Sample,0,"All Specific Conductance data collected during run on 1/18/2024 do not meet blank validation standards. Specific Conductance blank result was 18.5 umhos/cm at 25 degrees Celsius.

All Dissolved Chromium, Dissolved Iron, Dissolved Nickel, and Dissolved Manganese data collected during run on 1/18/2024 may be cross-contaminated from exposure to grade 302 stainless steel comprising the sampling device weight and spring clip.",,
6200,"3000 - Public, Review Status Unknown",11N02W22H502M,YSGA-01 Deep,11N02W22H502M,CH0124B0004,01/18/2024 10:50,Field Dissolved Oxygen,0,, 3.94,,mg/L,ASTM Method D888-09-C (Field) [1]*,865 Feet,"Water, Natural",Normal Sample,0,"All Specific Conductance data collected during run on 1/18/2024 do not meet blank validation standards. Specific Conductance blank result was 18.5 umhos/cm at 25 degrees Celsius.

All Dissolved Chromium, Dissolved Iron, Dissolved Nickel, and Dissolved Manganese data collected during run on 1/18/2024 may be cross-contaminated from exposure to grade 302 stainless steel comprising the sampling device weight and spring clip.",,
6200,"3000 - Public, Review Status Unknown",11N02W22H502M,YSGA-01 Deep,11N02W22H502M,CH0124B0004,01/18/2024 10:50,Field pH,0,, 7.88,,pH Units,SM 4500-H B-2000 (Field) [1]*,865 Feet,"Water, Natural",Normal Sample,0,"All Specific Conductance data collected during run on 1/18/2024 do not meet blank validation standards. Specific Conductance blank result was 18.5 umhos/cm at 25 degrees Celsius.

All Dissolved Chromium, Dissolved Iron, Dissolved Nickel, and Dissolved Manganese data collected during run on 1/18/2024 may be cross-contaminated from exposure to grade 302 stainless steel comprising the sampling device weight and spring clip.",,
6200,"3000 - Public, Review Status Unknown",11N02W22H502M,YSGA-01 Deep,11N02W22H502M,CH0124B0004,01/18/2024 10:50,Field Water Temperature,0,, 17.4,,°C,EPA 170.1 (Field) [1]*,865 Feet,"Water, Natural",Normal Sample,0,"All Specific Conductance data collected during run on 1/18/2024 do not meet blank validation standards. Specific Conductance blank result was 18.5 umhos/cm at 25 degrees Celsius.

All Dissolved Chromium, Dissolved Iron, Dissolved Nickel, and Dissolved Manganese data collected during run on 1/18/2024 may be cross-contaminated from exposure to grade 302 stainless steel comprising the sampling device weight and spring clip.",,
6200,"3000 - Public, Review Status Unknown",11N02W22H502M,YSGA-01 Deep,11N02W22H502M,CH0124B0004,01/18/2024 10:50,Field Turbidity,0,, 84.4,,F.N.U.,"Turbidity, Sonde [D-2]*",865 Feet,"Water, Natural",Normal Sample,0,"All Specific Conductance data collected during run on 1/18/2024 do not meet blank validation standards. Specific Conductance blank result was 18.5 umhos/cm at 25 degrees Celsius.

All Dissolved Chromium, Dissolved Iron, Dissolved Nickel, and Dissolved Manganese data collected during run on 1/18/2024 may be cross-contaminated from exposure to grade 302 stainless steel comprising the sampling device weight and spring clip.",,
6200,"3000 - Public, Review Status Unknown",09N01W06C500M,YSGA-02 Shallow,09N01W06C500M,CH0124B0005,01/18/2024 12:55,Dissolved Bromide,24959-67-9,,<0.1,0.1,mg/L,EPA 300.0 [1]*,295 Feet,"Water, Natural",Normal Sample,0,"All Specific Conductance data collected during run on 1/18/2024 do not meet blank validation standards. Specific Conductance blank result was 18.5 umhos/cm at 25 degrees Celsius.

All Dissolved Chromium, Dissolved Iron, Dissolved Nickel, and Dissolved Manganese data collected during run on 1/18/2024 may be cross-contaminated from exposure to grade 302 stainless steel comprising the sampling device weight and spring clip.",,N
6200,"3000 - Public, Review Status Unknown",09N01W06C500M,YSGA-02 Shallow,09N01W06C500M,CH0124B0005,01/18/2024 12:55,Dissolved Chloride,16887-00-6,,10.9,1,mg/L,EPA 300.0 [1]*,295 Feet,"Water, Natural",Normal Sample,0,"All Specific Conductance data collected during run on 1/18/2024 do not meet blank validation standards. Specific Conductance blank result was 18.5 umhos/cm at 25 degrees Celsius.

All Dissolved Chromium, Dissolved Iron, Dissolved Nickel, and Dissolved Manganese data collected during run on 1/18/2024 may be cross-contaminated from exposure to grade 302 stainless steel comprising the sampling device weight and spring clip.",,N
6200,"3000 - Public, Review Status Unknown",09N01W06C500M,YSGA-02 Shallow,09N01W06C500M,CH0124B0005,01/18/2024 12:55,Specific Conductance,0,,603,5,µmhos/cm@25°C,Std Method 2510-B [1]*,295 Feet,"Water, Natural",Normal Sample,0,"All Specific Conductance data collected during run on 1/18/2024 do not meet blank validation standards. Specific Conductance blank result was 18.5 umhos/cm at 25 degrees Celsius.

All Dissolved Chromium, Dissolved Iron, Dissolved Nickel, and Dissolved Manganese data collected during run on 1/18/2024 may be cross-contaminated from exposure to grade 302 stainless steel comprising the sampling device weight and spring clip.",,N
6200,"3000 - Public, Review Status Unknown",09N01W06C500M,YSGA-02 Shallow,09N01W06C500M,CH0124B0005,01/18/2024 12:55,Total Dissolved Solids,0,,375,2.5,mg/L,Std Method 2540 C [1]*,295 Feet,"Water, Natural",Normal Sample,0,"All Specific Conductance data collected during run on 1/18/2024 do not meet blank validation standards. Specific Conductance blank result was 18.5 umhos/cm at 25 degrees Celsius.

All Dissolved Chromium, Dissolved Iron, Dissolved Nickel, and Dissolved Manganese data collected during run on 1/18/2024 may be cross-contaminated from exposure to grade 302 stainless steel comprising the sampling device weight and spring clip.",,N
6200,"3000 - Public, Review Status Unknown",09N01W06C500M,YSGA-02 Shallow,09N01W06C500M,CH0124B0005,01/18/2024 12:55,Dissolved Sulfate,14808-79-8,,35.5,7.5,mg/L,EPA 300.0 [1]*,295 Feet,"Water, Natural",Normal Sample,0,"All Specific Conductance data collected during run on 1/18/2024 do not meet blank validation standards. Specific Conductance blank result was 18.5 umhos/cm at 25 degrees Celsius.

All Dissolved Chromium, Dissolved Iron, Dissolved Nickel, and Dissolved Manganese data collected during run on 1/18/2024 may be cross-contaminated from exposure to grade 302 stainless steel comprising the sampling device weight and spring clip.",,N
6200,"3000 - Public, Review Status Unknown",09N01W06C500M,YSGA-02 Shallow,09N01W06C500M,CH0124B0005,01/18/2024 12:55,Field Specific Conductance,0,, 615,,uS/cm@25 °C,EPA 120.1 (Field) [1]*,295 Feet,"Water, Natural",Normal Sample,0,"All Specific Conductance data collected during run on 1/18/2024 do not meet blank validation standards. Specific Conductance blank result was 18.5 umhos/cm at 25 degrees Celsius.

All Dissolved Chromium, Dissolved Iron, Dissolved Nickel, and Dissolved Manganese data collected during run on 1/18/2024 may be cross-contaminated from exposure to grade 302 stainless steel comprising the sampling device weight and spring clip.",,
6200,"3000 - Public, Review Status Unknown",09N01W06C500M,YSGA-02 Shallow,09N01W06C500M,CH0124B0005,01/18/2024 12:55,Field Dissolved Oxygen,0,, 2.88,,mg/L,ASTM Method D888-09-C (Field) [1]*,295 Feet,"Water, Natural",Normal Sample,0,"All Specific Conductance data collected during run on 1/18/2024 do not meet blank validation standards. Specific Conductance blank result was 18.5 umhos/cm at 25 degrees Celsius.

All Dissolved Chromium, Dissolved Iron, Dissolved Nickel, and Dissolved Manganese data collected during run on 1/18/2024 may be cross-contaminated from exposure to grade 302 stainless steel comprising the sampling device weight and spring clip.",,
6200,"3000 - Public, Review Status Unknown",09N01W06C500M,YSGA-02 Shallow,09N01W06C500M,CH0124B0005,01/18/2024 12:55,Field pH,0,, 7.6,,pH Units,SM 4500-H B-2000 (Field) [1]*,295 Feet,"Water, Natural",Normal Sample,0,"All Specific Conductance data collected during run on 1/18/2024 do not meet blank validation standards. Specific Conductance blank result was 18.5 umhos/cm at 25 degrees Celsius.

All Dissolved Chromium, Dissolved Iron, Dissolved Nickel, and Dissolved Manganese data collected during run on 1/18/2024 may be cross-contaminated from exposure to grade 302 stainless steel comprising the sampling device weight and spring clip.",,
6200,"3000 - Public, Review Status Unknown",09N01W06C500M,YSGA-02 Shallow,09N01W06C500M,CH0124B0005,01/18/2024 12:55,Field Water Temperature,0,, 18.8,,°C,EPA 170.1 (Field) [1]*,295 Feet,"Water, Natural",Normal Sample,0,"All Specific Conductance data collected during run on 1/18/2024 do not meet blank validation standards. Specific Conductance blank result was 18.5 umhos/cm at 25 degrees Celsius.

All Dissolved Chromium, Dissolved Iron, Dissolved Nickel, and Dissolved Manganese data collected during run on 1/18/2024 may be cross-contaminated from exposure to grade 302 stainless steel comprising the sampling device weight and spring clip.",,
