DataOwner,DataStatus,LongStationName,ShortStationName,StationNumber,SampleCode,CollectionDate,Analyte,CASReg_Number,LabDup,Result,RptLimit,Units,Method,Depth,Matrix,SampleType,ParentSample,Description,Notes,ResultRejected
6200,"3000 - Public, Review Status Unknown","Sutter County Monitoring Well 3B, (285-305 ft BGS)",Sutter County MW-3B,16N03E17J002M,CH1223B0118,01/30/2024 12:28,Dissolved Bromide,24959-67-9,,<0.1,0.1,mg/L,EPA 300.0 [1]*,290 Feet,"Water, Natural",Normal Sample,0,"All Dissolved Antimony data collected during run on 1/30/2024 do not meet duplicate validation standards. RPD test failed at 16N03E17J002M on 1/30/2024 (CH1223B0118) for Dissolved Antimony (Parent: 3.83 ug/L, Dup: 5.2 ug/L, RPD: 30.3%). 

All Dissolved Vandadium data collected during run on 1/30/2024 do not meet duplicate validation standards. RPD test failed at 16N03E17J002M on 1/30/2024 (CH1223B0118) for Dissolved Vanadium (Parent: 12.1 ug/L, Dup: 15.9 ug/L, RPD: 27.1%). 

All Dissolved Chromium, Dissolved Iron, Dissolved Nickel, and Dissolved Manganese data collected during run on 1/30/2024 may be cross-contaminated from exposure to grade 302 stainless steel comprising the sampling device weight and spring clip.",,N
6200,"3000 - Public, Review Status Unknown","Sutter County Monitoring Well 3B, (285-305 ft BGS)",Sutter County MW-3B,16N03E17J002M,CH1223B0118,01/30/2024 12:28,Dissolved Chloride,16887-00-6,,8.57,1,mg/L,EPA 300.0 [1]*,290 Feet,"Water, Natural",Normal Sample,0,"All Dissolved Antimony data collected during run on 1/30/2024 do not meet duplicate validation standards. RPD test failed at 16N03E17J002M on 1/30/2024 (CH1223B0118) for Dissolved Antimony (Parent: 3.83 ug/L, Dup: 5.2 ug/L, RPD: 30.3%). 

All Dissolved Vandadium data collected during run on 1/30/2024 do not meet duplicate validation standards. RPD test failed at 16N03E17J002M on 1/30/2024 (CH1223B0118) for Dissolved Vanadium (Parent: 12.1 ug/L, Dup: 15.9 ug/L, RPD: 27.1%). 

All Dissolved Chromium, Dissolved Iron, Dissolved Nickel, and Dissolved Manganese data collected during run on 1/30/2024 may be cross-contaminated from exposure to grade 302 stainless steel comprising the sampling device weight and spring clip.",,N
6200,"3000 - Public, Review Status Unknown","Sutter County Monitoring Well 3B, (285-305 ft BGS)",Sutter County MW-3B,16N03E17J002M,CH1223B0118,01/30/2024 12:28,Specific Conductance,0,,279,5,µmhos/cm@25°C,Std Method 2510-B [1]*,290 Feet,"Water, Natural",Normal Sample,0,"All Dissolved Antimony data collected during run on 1/30/2024 do not meet duplicate validation standards. RPD test failed at 16N03E17J002M on 1/30/2024 (CH1223B0118) for Dissolved Antimony (Parent: 3.83 ug/L, Dup: 5.2 ug/L, RPD: 30.3%). 

All Dissolved Vandadium data collected during run on 1/30/2024 do not meet duplicate validation standards. RPD test failed at 16N03E17J002M on 1/30/2024 (CH1223B0118) for Dissolved Vanadium (Parent: 12.1 ug/L, Dup: 15.9 ug/L, RPD: 27.1%). 

All Dissolved Chromium, Dissolved Iron, Dissolved Nickel, and Dissolved Manganese data collected during run on 1/30/2024 may be cross-contaminated from exposure to grade 302 stainless steel comprising the sampling device weight and spring clip.",,N
6200,"3000 - Public, Review Status Unknown","Sutter County Monitoring Well 3B, (285-305 ft BGS)",Sutter County MW-3B,16N03E17J002M,CH1223B0118,01/30/2024 12:28,Total Dissolved Solids,0,,223,2.5,mg/L,Std Method 2540 C [1]*,290 Feet,"Water, Natural",Normal Sample,0,"All Dissolved Antimony data collected during run on 1/30/2024 do not meet duplicate validation standards. RPD test failed at 16N03E17J002M on 1/30/2024 (CH1223B0118) for Dissolved Antimony (Parent: 3.83 ug/L, Dup: 5.2 ug/L, RPD: 30.3%). 

All Dissolved Vandadium data collected during run on 1/30/2024 do not meet duplicate validation standards. RPD test failed at 16N03E17J002M on 1/30/2024 (CH1223B0118) for Dissolved Vanadium (Parent: 12.1 ug/L, Dup: 15.9 ug/L, RPD: 27.1%). 

All Dissolved Chromium, Dissolved Iron, Dissolved Nickel, and Dissolved Manganese data collected during run on 1/30/2024 may be cross-contaminated from exposure to grade 302 stainless steel comprising the sampling device weight and spring clip.",,N
6200,"3000 - Public, Review Status Unknown","Sutter County Monitoring Well 3B, (285-305 ft BGS)",Sutter County MW-3B,16N03E17J002M,CH1223B0118,01/30/2024 12:28,Dissolved Sulfate,14808-79-8,,<1,1,mg/L,EPA 300.0 [1]*,290 Feet,"Water, Natural",Normal Sample,0,"All Dissolved Antimony data collected during run on 1/30/2024 do not meet duplicate validation standards. RPD test failed at 16N03E17J002M on 1/30/2024 (CH1223B0118) for Dissolved Antimony (Parent: 3.83 ug/L, Dup: 5.2 ug/L, RPD: 30.3%). 

All Dissolved Vandadium data collected during run on 1/30/2024 do not meet duplicate validation standards. RPD test failed at 16N03E17J002M on 1/30/2024 (CH1223B0118) for Dissolved Vanadium (Parent: 12.1 ug/L, Dup: 15.9 ug/L, RPD: 27.1%). 

All Dissolved Chromium, Dissolved Iron, Dissolved Nickel, and Dissolved Manganese data collected during run on 1/30/2024 may be cross-contaminated from exposure to grade 302 stainless steel comprising the sampling device weight and spring clip.",,N
6200,"3000 - Public, Review Status Unknown","Sutter County Monitoring Well 3B, (285-305 ft BGS)",Sutter County MW-3B,16N03E17J002M,CH1223B0118,01/30/2024 12:28,Field Specific Conductance,0,, 279,,uS/cm@25 °C,EPA 120.1 (Field) [1]*,290 Feet,"Water, Natural",Normal Sample,0,"All Dissolved Antimony data collected during run on 1/30/2024 do not meet duplicate validation standards. RPD test failed at 16N03E17J002M on 1/30/2024 (CH1223B0118) for Dissolved Antimony (Parent: 3.83 ug/L, Dup: 5.2 ug/L, RPD: 30.3%). 

All Dissolved Vandadium data collected during run on 1/30/2024 do not meet duplicate validation standards. RPD test failed at 16N03E17J002M on 1/30/2024 (CH1223B0118) for Dissolved Vanadium (Parent: 12.1 ug/L, Dup: 15.9 ug/L, RPD: 27.1%). 

All Dissolved Chromium, Dissolved Iron, Dissolved Nickel, and Dissolved Manganese data collected during run on 1/30/2024 may be cross-contaminated from exposure to grade 302 stainless steel comprising the sampling device weight and spring clip.",,
6200,"3000 - Public, Review Status Unknown","Sutter County Monitoring Well 3B, (285-305 ft BGS)",Sutter County MW-3B,16N03E17J002M,CH1223B0118,01/30/2024 12:28,Field Dissolved Oxygen,0,, 3.82,,mg/L,ASTM Method D888-09-C (Field) [1]*,290 Feet,"Water, Natural",Normal Sample,0,"All Dissolved Antimony data collected during run on 1/30/2024 do not meet duplicate validation standards. RPD test failed at 16N03E17J002M on 1/30/2024 (CH1223B0118) for Dissolved Antimony (Parent: 3.83 ug/L, Dup: 5.2 ug/L, RPD: 30.3%). 

All Dissolved Vandadium data collected during run on 1/30/2024 do not meet duplicate validation standards. RPD test failed at 16N03E17J002M on 1/30/2024 (CH1223B0118) for Dissolved Vanadium (Parent: 12.1 ug/L, Dup: 15.9 ug/L, RPD: 27.1%). 

All Dissolved Chromium, Dissolved Iron, Dissolved Nickel, and Dissolved Manganese data collected during run on 1/30/2024 may be cross-contaminated from exposure to grade 302 stainless steel comprising the sampling device weight and spring clip.",,
6200,"3000 - Public, Review Status Unknown","Sutter County Monitoring Well 3B, (285-305 ft BGS)",Sutter County MW-3B,16N03E17J002M,CH1223B0118,01/30/2024 12:28,Field pH,0,, 7.44,,pH Units,SM 4500-H B-2000 (Field) [1]*,290 Feet,"Water, Natural",Normal Sample,0,"All Dissolved Antimony data collected during run on 1/30/2024 do not meet duplicate validation standards. RPD test failed at 16N03E17J002M on 1/30/2024 (CH1223B0118) for Dissolved Antimony (Parent: 3.83 ug/L, Dup: 5.2 ug/L, RPD: 30.3%). 

All Dissolved Vandadium data collected during run on 1/30/2024 do not meet duplicate validation standards. RPD test failed at 16N03E17J002M on 1/30/2024 (CH1223B0118) for Dissolved Vanadium (Parent: 12.1 ug/L, Dup: 15.9 ug/L, RPD: 27.1%). 

All Dissolved Chromium, Dissolved Iron, Dissolved Nickel, and Dissolved Manganese data collected during run on 1/30/2024 may be cross-contaminated from exposure to grade 302 stainless steel comprising the sampling device weight and spring clip.",,
6200,"3000 - Public, Review Status Unknown","Sutter County Monitoring Well 3B, (285-305 ft BGS)",Sutter County MW-3B,16N03E17J002M,CH1223B0118,01/30/2024 12:28,Field Water Temperature,0,, 19.4,,°C,EPA 170.1 (Field) [1]*,290 Feet,"Water, Natural",Normal Sample,0,"All Dissolved Antimony data collected during run on 1/30/2024 do not meet duplicate validation standards. RPD test failed at 16N03E17J002M on 1/30/2024 (CH1223B0118) for Dissolved Antimony (Parent: 3.83 ug/L, Dup: 5.2 ug/L, RPD: 30.3%). 

All Dissolved Vandadium data collected during run on 1/30/2024 do not meet duplicate validation standards. RPD test failed at 16N03E17J002M on 1/30/2024 (CH1223B0118) for Dissolved Vanadium (Parent: 12.1 ug/L, Dup: 15.9 ug/L, RPD: 27.1%). 

All Dissolved Chromium, Dissolved Iron, Dissolved Nickel, and Dissolved Manganese data collected during run on 1/30/2024 may be cross-contaminated from exposure to grade 302 stainless steel comprising the sampling device weight and spring clip.",,
6200,"3000 - Public, Review Status Unknown","Sutter County Monitoring Well 3B, (285-305 ft BGS)",Sutter County MW-3B,16N03E17J002M,CH1223B0118,01/30/2024 12:28,Field Turbidity,0,, 17.4,,F.N.U.,"Turbidity, Sonde [D-2]*",290 Feet,"Water, Natural",Normal Sample,0,"All Dissolved Antimony data collected during run on 1/30/2024 do not meet duplicate validation standards. RPD test failed at 16N03E17J002M on 1/30/2024 (CH1223B0118) for Dissolved Antimony (Parent: 3.83 ug/L, Dup: 5.2 ug/L, RPD: 30.3%). 

All Dissolved Vandadium data collected during run on 1/30/2024 do not meet duplicate validation standards. RPD test failed at 16N03E17J002M on 1/30/2024 (CH1223B0118) for Dissolved Vanadium (Parent: 12.1 ug/L, Dup: 15.9 ug/L, RPD: 27.1%). 

All Dissolved Chromium, Dissolved Iron, Dissolved Nickel, and Dissolved Manganese data collected during run on 1/30/2024 may be cross-contaminated from exposure to grade 302 stainless steel comprising the sampling device weight and spring clip.",,
6200,"3000 - Public, Review Status Unknown","Sutter County Monitoring Well 3B, (285-305 ft BGS)",Sutter County MW-3B,16N03E17J002M,CH1223B0119,01/30/2024 12:38,Dissolved Bromide,24959-67-9,,<0.1,0.1,mg/L,EPA 300.0 [1]*,290 Feet,"Water, Natural",Duplicate Sample,CH1223B0118,"All Dissolved Antimony data collected during run on 1/30/2024 do not meet duplicate validation standards. RPD test failed at 16N03E17J002M on 1/30/2024 (CH1223B0118) for Dissolved Antimony (Parent: 3.83 ug/L, Dup: 5.2 ug/L, RPD: 30.3%). 

All Dissolved Vandadium data collected during run on 1/30/2024 do not meet duplicate validation standards. RPD test failed at 16N03E17J002M on 1/30/2024 (CH1223B0118) for Dissolved Vanadium (Parent: 12.1 ug/L, Dup: 15.9 ug/L, RPD: 27.1%). 

All Dissolved Chromium, Dissolved Iron, Dissolved Nickel, and Dissolved Manganese data collected during run on 1/30/2024 may be cross-contaminated from exposure to grade 302 stainless steel comprising the sampling device weight and spring clip.",,N
6200,"3000 - Public, Review Status Unknown","Sutter County Monitoring Well 3B, (285-305 ft BGS)",Sutter County MW-3B,16N03E17J002M,CH1223B0119,01/30/2024 12:38,Dissolved Chloride,16887-00-6,,8.64,1,mg/L,EPA 300.0 [1]*,290 Feet,"Water, Natural",Duplicate Sample,CH1223B0118,"All Dissolved Antimony data collected during run on 1/30/2024 do not meet duplicate validation standards. RPD test failed at 16N03E17J002M on 1/30/2024 (CH1223B0118) for Dissolved Antimony (Parent: 3.83 ug/L, Dup: 5.2 ug/L, RPD: 30.3%). 

All Dissolved Vandadium data collected during run on 1/30/2024 do not meet duplicate validation standards. RPD test failed at 16N03E17J002M on 1/30/2024 (CH1223B0118) for Dissolved Vanadium (Parent: 12.1 ug/L, Dup: 15.9 ug/L, RPD: 27.1%). 

All Dissolved Chromium, Dissolved Iron, Dissolved Nickel, and Dissolved Manganese data collected during run on 1/30/2024 may be cross-contaminated from exposure to grade 302 stainless steel comprising the sampling device weight and spring clip.",,N
6200,"3000 - Public, Review Status Unknown","Sutter County Monitoring Well 3B, (285-305 ft BGS)",Sutter County MW-3B,16N03E17J002M,CH1223B0119,01/30/2024 12:38,Specific Conductance,0,,280,5,µmhos/cm@25°C,Std Method 2510-B [1]*,290 Feet,"Water, Natural",Duplicate Sample,CH1223B0118,"All Dissolved Antimony data collected during run on 1/30/2024 do not meet duplicate validation standards. RPD test failed at 16N03E17J002M on 1/30/2024 (CH1223B0118) for Dissolved Antimony (Parent: 3.83 ug/L, Dup: 5.2 ug/L, RPD: 30.3%). 

All Dissolved Vandadium data collected during run on 1/30/2024 do not meet duplicate validation standards. RPD test failed at 16N03E17J002M on 1/30/2024 (CH1223B0118) for Dissolved Vanadium (Parent: 12.1 ug/L, Dup: 15.9 ug/L, RPD: 27.1%). 

All Dissolved Chromium, Dissolved Iron, Dissolved Nickel, and Dissolved Manganese data collected during run on 1/30/2024 may be cross-contaminated from exposure to grade 302 stainless steel comprising the sampling device weight and spring clip.",,N
6200,"3000 - Public, Review Status Unknown","Sutter County Monitoring Well 3B, (285-305 ft BGS)",Sutter County MW-3B,16N03E17J002M,CH1223B0119,01/30/2024 12:38,Total Dissolved Solids,0,,222,2.5,mg/L,Std Method 2540 C [1]*,290 Feet,"Water, Natural",Duplicate Sample,CH1223B0118,"All Dissolved Antimony data collected during run on 1/30/2024 do not meet duplicate validation standards. RPD test failed at 16N03E17J002M on 1/30/2024 (CH1223B0118) for Dissolved Antimony (Parent: 3.83 ug/L, Dup: 5.2 ug/L, RPD: 30.3%). 

All Dissolved Vandadium data collected during run on 1/30/2024 do not meet duplicate validation standards. RPD test failed at 16N03E17J002M on 1/30/2024 (CH1223B0118) for Dissolved Vanadium (Parent: 12.1 ug/L, Dup: 15.9 ug/L, RPD: 27.1%). 

All Dissolved Chromium, Dissolved Iron, Dissolved Nickel, and Dissolved Manganese data collected during run on 1/30/2024 may be cross-contaminated from exposure to grade 302 stainless steel comprising the sampling device weight and spring clip.",,N
6200,"3000 - Public, Review Status Unknown","Sutter County Monitoring Well 3B, (285-305 ft BGS)",Sutter County MW-3B,16N03E17J002M,CH1223B0119,01/30/2024 12:38,Dissolved Sulfate,14808-79-8,,<1,1,mg/L,EPA 300.0 [1]*,290 Feet,"Water, Natural",Duplicate Sample,CH1223B0118,"All Dissolved Antimony data collected during run on 1/30/2024 do not meet duplicate validation standards. RPD test failed at 16N03E17J002M on 1/30/2024 (CH1223B0118) for Dissolved Antimony (Parent: 3.83 ug/L, Dup: 5.2 ug/L, RPD: 30.3%). 

All Dissolved Vandadium data collected during run on 1/30/2024 do not meet duplicate validation standards. RPD test failed at 16N03E17J002M on 1/30/2024 (CH1223B0118) for Dissolved Vanadium (Parent: 12.1 ug/L, Dup: 15.9 ug/L, RPD: 27.1%). 

All Dissolved Chromium, Dissolved Iron, Dissolved Nickel, and Dissolved Manganese data collected during run on 1/30/2024 may be cross-contaminated from exposure to grade 302 stainless steel comprising the sampling device weight and spring clip.",,N
6200,"3000 - Public, Review Status Unknown","Sutter County Monitoring Well 3C, (400-420 ft BGS)",Sutter County MW-3C,16N03E17J003M,CH1223B0120,01/30/2024 12:50,Dissolved Bromide,24959-67-9,,<0.1,0.1,mg/L,EPA 300.0 [1]*,405 Feet,"Water, Natural",Normal Sample,0,"All Dissolved Antimony data collected during run on 1/30/2024 do not meet duplicate validation standards. RPD test failed at 16N03E17J002M on 1/30/2024 (CH1223B0118) for Dissolved Antimony (Parent: 3.83 ug/L, Dup: 5.2 ug/L, RPD: 30.3%). 

All Dissolved Vandadium data collected during run on 1/30/2024 do not meet duplicate validation standards. RPD test failed at 16N03E17J002M on 1/30/2024 (CH1223B0118) for Dissolved Vanadium (Parent: 12.1 ug/L, Dup: 15.9 ug/L, RPD: 27.1%). 

All Dissolved Chromium, Dissolved Iron, Dissolved Nickel, and Dissolved Manganese data collected during run on 1/30/2024 may be cross-contaminated from exposure to grade 302 stainless steel comprising the sampling device weight and spring clip.",,N
6200,"3000 - Public, Review Status Unknown","Sutter County Monitoring Well 3C, (400-420 ft BGS)",Sutter County MW-3C,16N03E17J003M,CH1223B0120,01/30/2024 12:50,Dissolved Chloride,16887-00-6,,12.7,1,mg/L,EPA 300.0 [1]*,405 Feet,"Water, Natural",Normal Sample,0,"All Dissolved Antimony data collected during run on 1/30/2024 do not meet duplicate validation standards. RPD test failed at 16N03E17J002M on 1/30/2024 (CH1223B0118) for Dissolved Antimony (Parent: 3.83 ug/L, Dup: 5.2 ug/L, RPD: 30.3%). 

All Dissolved Vandadium data collected during run on 1/30/2024 do not meet duplicate validation standards. RPD test failed at 16N03E17J002M on 1/30/2024 (CH1223B0118) for Dissolved Vanadium (Parent: 12.1 ug/L, Dup: 15.9 ug/L, RPD: 27.1%). 

All Dissolved Chromium, Dissolved Iron, Dissolved Nickel, and Dissolved Manganese data collected during run on 1/30/2024 may be cross-contaminated from exposure to grade 302 stainless steel comprising the sampling device weight and spring clip.",,N
