DataOwner,DataStatus,LongStationName,ShortStationName,StationNumber,SampleCode,CollectionDate,Analyte,CASReg_Number,LabDup,Result,RptLimit,Units,Method,Depth,Matrix,SampleType,ParentSample,Description,Notes,ResultRejected
0330,"1000 - Non-Public, Review Status Unknown",Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES0124B0002,01/08/2024 13:53,Field Specific Conductance,0,, 465,,uS/cm@25 °C,EPA 120.1 (Field) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,
0330,"1000 - Non-Public, Review Status Unknown",Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES0124B0002,01/08/2024 13:53,Field Water Temperature,0,, 8.7,,°C,EPA 170.1 (Field) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,
0330,"1000 - Non-Public, Review Status Unknown",Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0124B0003,01/09/2024 10:11,Dissolved Chloride,16887-00-6,,6.88,2,mg/L,EPA 300.0 [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
0330,"1000 - Non-Public, Review Status Unknown",Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0124B0003,01/09/2024 10:11,Total Dissolved Solids,0,Y,132,2.5,mg/L,Std Method 2540 C [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
0330,"1000 - Non-Public, Review Status Unknown",Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0124B0003,01/09/2024 10:11,Total Dissolved Solids,0,,131,2.5,mg/L,Std Method 2540 C [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
0330,"1000 - Non-Public, Review Status Unknown",Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0124B0003,01/09/2024 10:11,Total Suspended Solids,0,Y,24.7,2.5,mg/L,Std Method 2540 D [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
0330,"1000 - Non-Public, Review Status Unknown",Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0124B0003,01/09/2024 10:11,Total Suspended Solids,0,,24.3,2.5,mg/L,Std Method 2540 D [1]*,0 Meters,"Water, Natural",Normal Sample,0,,Duplicate,N
0330,"1000 - Non-Public, Review Status Unknown",Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0124B0003,01/09/2024 10:11,Field Chlorophyll Volume,0,, 500,,mL,Chlorophyll Volume Filtered [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,
0330,"1000 - Non-Public, Review Status Unknown",Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0124B0008,01/09/2024 10:11,Field Chlorophyll Volume,0,, 500,,mL,Chlorophyll Volume Filtered [1]*,0 Meters,"Water, Natural","Replicate (Split), Spec. Analyte(s)",ES0124B0003,,,
0330,"1000 - Non-Public, Review Status Unknown",Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0124B0008,01/09/2024 10:11,Field Specific Conductance,0,, 200,,uS/cm@25 °C,EPA 120.1 (Field) [1]*,0 Meters,"Water, Natural","Replicate (Split), Spec. Analyte(s)",ES0124B0003,,,
0330,"1000 - Non-Public, Review Status Unknown",Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0124B0003,01/09/2024 10:11,Field Specific Conductance,0,, 200,,uS/cm@25 °C,EPA 120.1 (Field) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,
0330,"1000 - Non-Public, Review Status Unknown",Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0124B0003,01/09/2024 10:11,Field Water Temperature,0,, 8.7,,°C,EPA 170.1 (Field) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,
0330,"1000 - Non-Public, Review Status Unknown",Blank; Equipment,Blank; Equipment,Blank; Equipment,ES0124B0009,01/09/2024 13:55,Dissolved Chloride,16887-00-6,,<1,1,mg/L,EPA 300.0 [1]*,0 Meters,"Water, Purified",Blank; Equipment,0,All equipments blank,,N
0330,"1000 - Non-Public, Review Status Unknown",Blank; Equipment,Blank; Equipment,Blank; Equipment,ES0124B0009,01/09/2024 13:55,Total Dissolved Solids,0,,<2.5,2.5,mg/L,Std Method 2540 C [1]*,0 Meters,"Water, Purified",Blank; Equipment,0,All equipments blank,,N
0330,"1000 - Non-Public, Review Status Unknown",Blank; Equipment,Blank; Equipment,Blank; Equipment,ES0124B0009,01/09/2024 13:55,Total Suspended Solids,0,,<2.5,2.5,mg/L,Std Method 2540 D [1]*,0 Meters,"Water, Purified",Blank; Equipment,0,All equipments blank,,N
0330,"1000 - Non-Public, Review Status Unknown",Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES0124B0011,01/29/2024 09:23,Dissolved Chloride,16887-00-6,,25.5,7.5,mg/L,EPA 300.0 [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
0330,"1000 - Non-Public, Review Status Unknown",Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES0124B0011,01/29/2024 09:23,Total Dissolved Solids,0,,314,2.5,mg/L,Std Method 2540 C [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
0330,"1000 - Non-Public, Review Status Unknown",Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES0124B0011,01/29/2024 09:23,Total Suspended Solids,0,,51.1,2.5,mg/L,Std Method 2540 D [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
0330,"1000 - Non-Public, Review Status Unknown",Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES0124B0016,01/29/2024 09:23,Field Chlorophyll Volume,0,, 250,,mL,Chlorophyll Volume Filtered [1]*,0 Meters,"Water, Natural","Replicate (Split), Spec. Analyte(s)",ES0124B0011,,,
0330,"1000 - Non-Public, Review Status Unknown",Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES0124B0011,01/29/2024 09:23,Field Chlorophyll Volume,0,, 250,,mL,Chlorophyll Volume Filtered [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,
0330,"1000 - Non-Public, Review Status Unknown",Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES0124B0016,01/29/2024 09:23,Field Specific Conductance,0,, 514,,uS/cm@25 °C,EPA 120.1 (Field) [1]*,0 Meters,"Water, Natural","Replicate (Split), Spec. Analyte(s)",ES0124B0011,,,
0330,"1000 - Non-Public, Review Status Unknown",Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES0124B0011,01/29/2024 09:23,Field Specific Conductance,0,, 514,,uS/cm@25 °C,EPA 120.1 (Field) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,
0330,"1000 - Non-Public, Review Status Unknown",Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES0124B0011,01/29/2024 09:23,Field Water Temperature,0,, 13.7,,°C,EPA 170.1 (Field) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,
0330,"1000 - Non-Public, Review Status Unknown",Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0124B0010,01/29/2024 11:44,Dissolved Chloride,16887-00-6,,25.6,7.5,mg/L,EPA 300.0 [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
0330,"1000 - Non-Public, Review Status Unknown",Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0124B0010,01/29/2024 11:44,Total Dissolved Solids,0,,315,2.5,mg/L,Std Method 2540 C [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
0330,"1000 - Non-Public, Review Status Unknown",Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0124B0010,01/29/2024 11:44,Total Suspended Solids,0,,76.3,2.5,mg/L,Std Method 2540 D [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
0330,"1000 - Non-Public, Review Status Unknown",Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0124B0015,01/29/2024 11:44,Field Chlorophyll Volume,0,, 250,,mL,Chlorophyll Volume Filtered [1]*,0 Meters,"Water, Natural","Replicate (Split), Spec. Analyte(s)",ES0124B0010,,,
0330,"1000 - Non-Public, Review Status Unknown",Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0124B0010,01/29/2024 11:44,Field Chlorophyll Volume,0,, 250,,mL,Chlorophyll Volume Filtered [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,
0330,"1000 - Non-Public, Review Status Unknown",Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0124B0015,01/29/2024 11:44,Field Specific Conductance,0,, 517,,uS/cm@25 °C,EPA 120.1 (Field) [1]*,0 Meters,"Water, Natural","Replicate (Split), Spec. Analyte(s)",ES0124B0010,,,
0330,"1000 - Non-Public, Review Status Unknown",Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0124B0010,01/29/2024 11:44,Field Specific Conductance,0,, 517,,uS/cm@25 °C,EPA 120.1 (Field) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,
0330,"1000 - Non-Public, Review Status Unknown",Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0124B0010,01/29/2024 11:44,Field Water Temperature,0,, 14,,°C,EPA 170.1 (Field) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,
0330,"1000 - Non-Public, Review Status Unknown",Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0124B0012,01/30/2024 09:37,Dissolved Chloride,16887-00-6,,5.58,1,mg/L,EPA 300.0 [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
0330,"1000 - Non-Public, Review Status Unknown",Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0124B0012,01/30/2024 09:37,Total Dissolved Solids,0,,107,2.5,mg/L,Std Method 2540 C [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
0330,"1000 - Non-Public, Review Status Unknown",Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0124B0012,01/30/2024 09:37,Total Suspended Solids,0,,47.4,2.5,mg/L,Std Method 2540 D [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
0330,"1000 - Non-Public, Review Status Unknown",Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0124B0012,01/30/2024 09:37,Total Suspended Solids,0,Y,48.6,2.5,mg/L,Std Method 2540 D [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
0330,"1000 - Non-Public, Review Status Unknown",Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0124B0012,01/30/2024 09:37,Field Chlorophyll Volume,0,, 250,,mL,Chlorophyll Volume Filtered [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,
0330,"1000 - Non-Public, Review Status Unknown",Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0124B0017,01/30/2024 09:37,Field Chlorophyll Volume,0,, 250,,mL,Chlorophyll Volume Filtered [1]*,0 Meters,"Water, Natural","Replicate (Split), Spec. Analyte(s)",ES0124B0012,,,
0330,"1000 - Non-Public, Review Status Unknown",Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0124B0012,01/30/2024 09:37,Field Specific Conductance,0,, 163,,uS/cm@25 °C,EPA 120.1 (Field) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,
0330,"1000 - Non-Public, Review Status Unknown",Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0124B0017,01/30/2024 09:37,Field Specific Conductance,0,, 163,,uS/cm@25 °C,EPA 120.1 (Field) [1]*,0 Meters,"Water, Natural","Replicate (Split), Spec. Analyte(s)",ES0124B0012,,,
0330,"1000 - Non-Public, Review Status Unknown",Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0124B0012,01/30/2024 09:37,Field Water Temperature,0,, 12.2,,°C,EPA 170.1 (Field) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,
0330,"1000 - Non-Public, Review Status Unknown",Blank; Equipment,Blank; Equipment,Blank; Equipment,ES0124B0018,01/30/2024 12:48,Dissolved Chloride,16887-00-6,,<1,1,mg/L,EPA 300.0 [1]*,0 Meters,"Water, Purified",Blank; Equipment,0,All equipments blank,,N
0330,"1000 - Non-Public, Review Status Unknown",Blank; Equipment,Blank; Equipment,Blank; Equipment,ES0124B0018,01/30/2024 12:48,Total Dissolved Solids,0,,<2.5,2.5,mg/L,Std Method 2540 C [1]*,0 Meters,"Water, Purified",Blank; Equipment,0,All equipments blank,,N
0330,"1000 - Non-Public, Review Status Unknown",Blank; Equipment,Blank; Equipment,Blank; Equipment,ES0124B0018,01/30/2024 12:48,Total Suspended Solids,0,,<2.5,2.5,mg/L,Std Method 2540 D [1]*,0 Meters,"Water, Purified",Blank; Equipment,0,All equipments blank,,N
0330,"1000 - Non-Public, Review Status Unknown",Blank; Equipment,Blank; Equipment,Blank; Equipment,ES0124B0018,01/30/2024 12:48,Field Chlorophyll Volume,0,, 500,,mL,Chlorophyll Volume Filtered [1]*,0 Meters,"Water, Purified",Blank; Equipment,0,All equipments blank,,
0330,"1000 - Non-Public, Review Status Unknown",Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0224B0019,02/06/2024 09:58,Dissolved Chloride,16887-00-6,,20.9,5,mg/L,EPA 300.0 [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
0330,"1000 - Non-Public, Review Status Unknown",Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0224B0019,02/06/2024 09:58,Total Dissolved Solids,0,,261,2.5,mg/L,Std Method 2540 C [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
0330,"1000 - Non-Public, Review Status Unknown",Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0224B0019,02/06/2024 09:58,Total Suspended Solids,0,,199,2.5,mg/L,Std Method 2540 D [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
0330,"1000 - Non-Public, Review Status Unknown",Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0224B0024,02/06/2024 09:58,Field Chlorophyll Volume,0,, 100,,mL,Chlorophyll Volume Filtered [1]*,0 Meters,"Water, Natural","Replicate (Split), Spec. Analyte(s)",ES0224B0019,,,
0330,"1000 - Non-Public, Review Status Unknown",Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0224B0019,02/06/2024 09:58,Field Chlorophyll Volume,0,, 100,,mL,Chlorophyll Volume Filtered [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,
0330,"1000 - Non-Public, Review Status Unknown",Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0224B0024,02/06/2024 09:58,Field Specific Conductance,0,, 420,,uS/cm@25 °C,EPA 120.1 (Field) [1]*,0 Meters,"Water, Natural","Replicate (Split), Spec. Analyte(s)",ES0224B0019,,,
0330,"1000 - Non-Public, Review Status Unknown",Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0224B0019,02/06/2024 09:58,Field Specific Conductance,0,, 420,,uS/cm@25 °C,EPA 120.1 (Field) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,
0330,"1000 - Non-Public, Review Status Unknown",Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0224B0019,02/06/2024 09:58,Field Water Temperature,0,, 11.6,,°C,EPA 170.1 (Field) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,
0330,"1000 - Non-Public, Review Status Unknown",Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES0224B0020,02/06/2024 14:52,Dissolved Chloride,16887-00-6,,23.5,5,mg/L,EPA 300.0 [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
0330,"1000 - Non-Public, Review Status Unknown",Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES0224B0020,02/06/2024 14:52,Total Dissolved Solids,0,,281,2.5,mg/L,Std Method 2540 C [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
0330,"1000 - Non-Public, Review Status Unknown",Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES0224B0020,02/06/2024 14:52,Total Suspended Solids,0,,124,2.5,mg/L,Std Method 2540 D [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
0330,"1000 - Non-Public, Review Status Unknown",Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES0224B0025,02/06/2024 14:52,Field Chlorophyll Volume,0,, 150,,mL,Chlorophyll Volume Filtered [1]*,0 Meters,"Water, Natural","Replicate (Split), Spec. Analyte(s)",ES0224B0020,,,
0330,"1000 - Non-Public, Review Status Unknown",Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES0224B0020,02/06/2024 14:52,Field Chlorophyll Volume,0,, 150,,mL,Chlorophyll Volume Filtered [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,
0330,"1000 - Non-Public, Review Status Unknown",Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES0224B0020,02/06/2024 14:52,Field Specific Conductance,0,, 455,,uS/cm@25 °C,EPA 120.1 (Field) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,
0330,"1000 - Non-Public, Review Status Unknown",Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES0224B0025,02/06/2024 14:52,Field Specific Conductance,0,, 455,,uS/cm@25 °C,EPA 120.1 (Field) [1]*,0 Meters,"Water, Natural","Replicate (Split), Spec. Analyte(s)",ES0224B0020,,,
0330,"1000 - Non-Public, Review Status Unknown",Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES0224B0020,02/06/2024 14:52,Field Water Temperature,0,, 12.4,,°C,EPA 170.1 (Field) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,
0330,"1000 - Non-Public, Review Status Unknown",Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0224B0021,02/07/2024 09:16,Dissolved Chloride,16887-00-6,,4.26,1,mg/L,EPA 300.0 [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
0330,"1000 - Non-Public, Review Status Unknown",Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0224B0021,02/07/2024 09:16,Total Dissolved Solids,0,Y,96,2.5,mg/L,Std Method 2540 C [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
0330,"1000 - Non-Public, Review Status Unknown",Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0224B0021,02/07/2024 09:16,Total Dissolved Solids,0,,97,2.5,mg/L,Std Method 2540 C [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
0330,"1000 - Non-Public, Review Status Unknown",Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0224B0021,02/07/2024 09:16,Total Suspended Solids,0,,95.7,2.5,mg/L,Std Method 2540 D [1]*,0 Meters,"Water, Natural",Normal Sample,0,,Duplicate,N
0330,"1000 - Non-Public, Review Status Unknown",Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0224B0021,02/07/2024 09:16,Total Suspended Solids,0,Y,96.9,2.5,mg/L,Std Method 2540 D [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
0330,"1000 - Non-Public, Review Status Unknown",Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0224B0026,02/07/2024 09:16,Field Chlorophyll Volume,0,, 150,,mL,Chlorophyll Volume Filtered [1]*,0 Meters,"Water, Natural","Replicate (Split), Spec. Analyte(s)",ES0224B0021,,,
0330,"1000 - Non-Public, Review Status Unknown",Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0224B0021,02/07/2024 09:16,Field Chlorophyll Volume,0,, 150,,mL,Chlorophyll Volume Filtered [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,
0330,"1000 - Non-Public, Review Status Unknown",Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0224B0021,02/07/2024 09:16,Field Specific Conductance,0,, 139,,uS/cm@25 °C,EPA 120.1 (Field) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,
0330,"1000 - Non-Public, Review Status Unknown",Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0224B0026,02/07/2024 09:16,Field Specific Conductance,0,, 139,,uS/cm@25 °C,EPA 120.1 (Field) [1]*,0 Meters,"Water, Natural","Replicate (Split), Spec. Analyte(s)",ES0224B0021,,,
0330,"1000 - Non-Public, Review Status Unknown",Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0224B0021,02/07/2024 09:16,Field Water Temperature,0,, 10.8,,°C,EPA 170.1 (Field) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,
0330,"1000 - Non-Public, Review Status Unknown",Blank; Equipment,Blank; Equipment,Blank; Equipment,ES0224B0027,02/07/2024 11:21,Dissolved Chloride,16887-00-6,,<1,1,mg/L,EPA 300.0 [1]*,0 Meters,"Water, Purified",Blank; Equipment,0,All equipments blank,,N
0330,"1000 - Non-Public, Review Status Unknown",Blank; Equipment,Blank; Equipment,Blank; Equipment,ES0224B0027,02/07/2024 11:21,Total Dissolved Solids,0,,<2.5,2.5,mg/L,Std Method 2540 C [1]*,0 Meters,"Water, Purified",Blank; Equipment,0,All equipments blank,,N
0330,"1000 - Non-Public, Review Status Unknown",Blank; Equipment,Blank; Equipment,Blank; Equipment,ES0224B0027,02/07/2024 11:21,Total Suspended Solids,0,,<2.5,2.5,mg/L,Std Method 2540 D [1]*,0 Meters,"Water, Purified",Blank; Equipment,0,All equipments blank,,N
0330,"1000 - Non-Public, Review Status Unknown",Blank; Equipment,Blank; Equipment,Blank; Equipment,ES0224B0027,02/07/2024 11:21,Field Chlorophyll Volume,0,, 500,,mL,Chlorophyll Volume Filtered [1]*,0 Meters,"Water, Purified",Blank; Equipment,0,All equipments blank,,
0330,"1000 - Non-Public, Review Status Unknown",Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0224B0028,02/13/2024 12:12,Dissolved Chloride,16887-00-6,,8.39,3,mg/L,EPA 300.0 [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
0330,"1000 - Non-Public, Review Status Unknown",Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0224B0028,02/13/2024 12:12,Total Dissolved Solids,0,,144,2.5,mg/L,Std Method 2540 C [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
